"","id","loci","n.loci","dam","LLRdam","sire","LLRsire","absLLRtotal"
"195","adapter_trim.F2-J105-pH8.bam","CM084266_1_63167162.1, CM084267_1_6420945.1, CM084279_1_10159270.0, CM084276_1_20157216.0, CM084273_1_268153.1, CM084267_1_591197.1, CM084266_1_57882780.0, CM084265_1_68074259.1, CM084270_1_8242309.0, CM084269_1_15798357.0, CM084273_1_7839386.0, CM084267_1_8118616.0, CM084271_1_44090307.0, CM084265_1_50947034.1, CM084265_1_71463753.1, CM084269_1_39736991.0, CM084279_1_1070313.0, CM084272_1_43469474.0, CM084273_1_10424357.0, CM084266_1_59356462.0, CM084274_1_4778609.1, CM084278_1_23555170.1, CM084274_1_4863903.0, CM084273_1_42287132.0, CM084274_1_4785935.0, CM084265_1_72078910.1, CM084277_1_4875899.1, CM084277_1_5803906.1, CM084274_1_4695106.1, CM084275_1_39780958.0",30,"adapter_trim.F1-B25-pH8.bam",-0.21,"adapter_trim.F1-B5-pH8.bam",0.04,0.25
"196","adapter_trim.F2-J108-pH8.bam","CM084266_1_63167162.1, CM084267_1_6420945.1, CM084279_1_10159270.0, CM084276_1_20157216.0, CM084273_1_268153.1, CM084267_1_591197.1, CM084266_1_57882780.0, CM084265_1_68074259.1, CM084270_1_8242309.0, CM084269_1_15798357.0, CM084273_1_7839386.0, CM084267_1_8118616.0, CM084271_1_44090307.0, CM084265_1_50947034.1, CM084265_1_71463753.1, CM084269_1_39736991.0, CM084279_1_1070313.0, CM084272_1_43469474.0, CM084273_1_10424357.0, CM084266_1_59356462.0, CM084274_1_4778609.1, CM084278_1_23555170.1, CM084274_1_4863903.0, CM084273_1_42287132.0, CM084274_1_4785935.0, CM084265_1_72078910.1, CM084277_1_4875899.1, CM084277_1_5803906.1, CM084274_1_4695106.1, CM084275_1_39780958.0",30,"adapter_trim.F1-B25-pH8.bam",-0.01,"adapter_trim.F1-B8-pH8.bam",-0.28,0.29
"197","adapter_trim.F2-J123-pH8.bam","CM084266_1_63167162.1, CM084267_1_6420945.1, CM084279_1_10159270.0, CM084276_1_20157216.0, CM084273_1_268153.1, CM084267_1_591197.1, CM084266_1_57882780.0, CM084265_1_68074259.1, CM084270_1_8242309.0, CM084269_1_15798357.0, CM084273_1_7839386.0, CM084267_1_8118616.0, CM084271_1_44090307.0, CM084265_1_50947034.1, CM084265_1_71463753.1, CM084269_1_39736991.0, CM084279_1_1070313.0, CM084272_1_43469474.0, CM084273_1_10424357.0, CM084266_1_59356462.0, CM084274_1_4778609.1, CM084278_1_23555170.1, CM084274_1_4863903.0, CM084273_1_42287132.0, CM084274_1_4785935.0, CM084265_1_72078910.1, CM084277_1_4875899.1, CM084277_1_5803906.1, CM084274_1_4695106.1, CM084275_1_39780958.0",30,"adapter_trim.F1-B25-pH8.bam",-0.17,"adapter_trim.F1-B8-pH8.bam",-0.49,0.66
"198","adapter_trim.F2-J127-pH8.bam","CM084266_1_63167162.1, CM084267_1_6420945.1, CM084279_1_10159270.0, CM084276_1_20157216.0, CM084273_1_268153.1, CM084267_1_591197.1, CM084266_1_57882780.0, CM084265_1_68074259.1, CM084270_1_8242309.0, CM084269_1_15798357.0, CM084273_1_7839386.0, CM084267_1_8118616.0, CM084271_1_44090307.0, CM084265_1_50947034.1, CM084265_1_71463753.1, CM084269_1_39736991.0, CM084279_1_1070313.0, CM084272_1_43469474.0, CM084273_1_10424357.0, CM084266_1_59356462.0, CM084274_1_4778609.1, CM084278_1_23555170.1, CM084274_1_4863903.0, CM084273_1_42287132.0, CM084274_1_4785935.0, CM084265_1_72078910.1, CM084277_1_4875899.1, CM084277_1_5803906.1, CM084274_1_4695106.1, CM084275_1_39780958.0",30,"adapter_trim.F1-B8-pH8.bam",-0.06,"adapter_trim.F1-B11-pH8.bam",-0.09,0.15
"199","adapter_trim.F2-J83-pH8.bam","CM084266_1_63167162.1, CM084267_1_6420945.1, CM084279_1_10159270.0, CM084276_1_20157216.0, CM084273_1_268153.1, CM084267_1_591197.1, CM084266_1_57882780.0, CM084265_1_68074259.1, CM084270_1_8242309.0, CM084269_1_15798357.0, CM084273_1_7839386.0, CM084267_1_8118616.0, CM084271_1_44090307.0, CM084265_1_50947034.1, CM084265_1_71463753.1, CM084269_1_39736991.0, CM084279_1_1070313.0, CM084272_1_43469474.0, CM084273_1_10424357.0, CM084266_1_59356462.0, CM084274_1_4778609.1, CM084278_1_23555170.1, CM084274_1_4863903.0, CM084273_1_42287132.0, CM084274_1_4785935.0, CM084265_1_72078910.1, CM084277_1_4875899.1, CM084277_1_5803906.1, CM084274_1_4695106.1, CM084275_1_39780958.0",30,"adapter_trim.F1-B21-pH8.bam",0.03,"adapter_trim.F1-B1-pH8.bam",-0.25,0.28
"200","adapter_trim.F2-J104-pH8.bam","CM084279_1_1070313.0, CM084276_1_37353183.1, CM084275_1_19996650.1, CM084273_1_9136147.1, CM084276_1_2841302.0, CM084267_1_727876.1, CM084271_1_19655939.1, CM084267_1_1134424.0, CM084266_1_64002736.0, CM084274_1_4792352.0, CM084277_1_31027250.1, CM084271_1_346616.1, CM084269_1_1567360.0, CM084272_1_33571767.1, CM084275_1_524647.1, CM084266_1_69141117.1, CM084269_1_35627205.0, CM084268_1_28845446.1, CM084264_1_34300493.0, CM084278_1_20689098.0, CM084266_1_50301559.0, CM084266_1_66383611.1, CM084266_1_68960407.1, CM084274_1_4694190.0, CM084271_1_43868201.0, CM084272_1_33515314.0, CM084270_1_13944196.0, CM084264_1_34300042.0, CM084277_1_29208395.0, CM084264_1_64269877.1",30,"adapter_trim.F1-B8-pH8.bam",0.12,"adapter_trim.F1-B1-pH8.bam",-0.23,0.35
"201","adapter_trim.F2-J146-pH8.bam","CM084279_1_1070313.0, CM084276_1_37353183.1, CM084275_1_19996650.1, CM084273_1_9136147.1, CM084276_1_2841302.0, CM084267_1_727876.1, CM084271_1_19655939.1, CM084267_1_1134424.0, CM084266_1_64002736.0, CM084274_1_4792352.0, CM084277_1_31027250.1, CM084271_1_346616.1, CM084269_1_1567360.0, CM084272_1_33571767.1, CM084275_1_524647.1, CM084266_1_69141117.1, CM084269_1_35627205.0, CM084268_1_28845446.1, CM084264_1_34300493.0, CM084278_1_20689098.0, CM084266_1_50301559.0, CM084266_1_66383611.1, CM084266_1_68960407.1, CM084274_1_4694190.0, CM084271_1_43868201.0, CM084272_1_33515314.0, CM084270_1_13944196.0, CM084264_1_34300042.0, CM084277_1_29208395.0, CM084264_1_64269877.1",30,"adapter_trim.F1-B20-pH8.bam",-0.01,"adapter_trim.F1-B8-pH8.bam",-0.12,0.13
"202","adapter_trim.F2-J86-pH8.bam","CM084279_1_1070313.0, CM084276_1_37353183.1, CM084275_1_19996650.1, CM084273_1_9136147.1, CM084276_1_2841302.0, CM084267_1_727876.1, CM084271_1_19655939.1, CM084267_1_1134424.0, CM084266_1_64002736.0, CM084274_1_4792352.0, CM084277_1_31027250.1, CM084271_1_346616.1, CM084269_1_1567360.0, CM084272_1_33571767.1, CM084275_1_524647.1, CM084266_1_69141117.1, CM084269_1_35627205.0, CM084268_1_28845446.1, CM084264_1_34300493.0, CM084278_1_20689098.0, CM084266_1_50301559.0, CM084266_1_66383611.1, CM084266_1_68960407.1, CM084274_1_4694190.0, CM084271_1_43868201.0, CM084272_1_33515314.0, CM084270_1_13944196.0, CM084264_1_34300042.0, CM084277_1_29208395.0, CM084264_1_64269877.1",30,"adapter_trim.F1-B15-pH8.bam",-0.35,"adapter_trim.F1-B3-pH8.bam",-0.09,0.44
"203","adapter_trim.F2-J85-pH8.bam","CM084266_1_57882079.0, CM084279_1_161440.1, CM084270_1_47103340.0, CM084278_1_22665046.1, CM084265_1_69007607.0, CM084276_1_31737936.0, CM084274_1_4863965.1, CM084268_1_50219227.0, CM084274_1_34977105.0, CM084264_1_26773675.1, CM084264_1_74191574.0, CM084266_1_69625511.0, CM084265_1_64832885.1, CM084270_1_26884058.0, CM084264_1_73349423.1, CM084265_1_64196855.1, CM084275_1_312842.1, CM084275_1_23083657.1, CM084264_1_26771547.1, CM084276_1_38559646.1, CM084264_1_65422.0, CM084271_1_1033937.1, CM084278_1_22667307.0, CM084276_1_2874135.1, CM084271_1_19655871.0, CM084266_1_70195701.1, CM084268_1_28845501.0, CM084273_1_9136147.0, CM084279_1_161458.0, CM084274_1_4862958.1",30,"adapter_trim.F1-B15-pH8.bam",0.01,"adapter_trim.F1-B8-pH8.bam",-0.05,0.06
"204","adapter_trim.F2-J141-pH8.bam","CM084268_1_3692649.1, CM084276_1_38271843.1, CM084265_1_64735335.0, CM084265_1_64196888.1, CM084264_1_6990362.1, CM084279_1_1073112.0, CM084275_1_1304702.1, CM084272_1_33597692.1, CM084267_1_50392657.1, CM084279_1_16586120.1, CM084275_1_120896.0, CM084265_1_70980049.0, CM084268_1_22932623.0, CM084275_1_66842.0, CM084271_1_257149.0, CM084266_1_63468234.0, CM084265_1_59221220.1, CM084269_1_1567848.0, CM084266_1_69051092.0, CM084266_1_58915367.0, CM084267_1_11257262.1, CM084266_1_68659869.0, CM084275_1_39780930.0, CM084264_1_70175551.1, CM084270_1_9413290.1, CM084264_1_72054052.1, CM084278_1_279490.1, CM084270_1_8244653.0, CM084271_1_1052214.1, CM084279_1_32666410.0",30,"adapter_trim.F1-B25-pH8.bam",-0.2,"adapter_trim.F1-B9-pH8.bam",-0.21,0.41
"205","adapter_trim.F2-J143-pH8.bam","CM084268_1_3692649.1, CM084276_1_38271843.1, CM084265_1_64735335.0, CM084265_1_64196888.1, CM084264_1_6990362.1, CM084279_1_1073112.0, CM084275_1_1304702.1, CM084272_1_33597692.1, CM084267_1_50392657.1, CM084279_1_16586120.1, CM084275_1_120896.0, CM084265_1_70980049.0, CM084268_1_22932623.0, CM084275_1_66842.0, CM084271_1_257149.0, CM084266_1_63468234.0, CM084265_1_59221220.1, CM084269_1_1567848.0, CM084266_1_69051092.0, CM084266_1_58915367.0, CM084267_1_11257262.1, CM084266_1_68659869.0, CM084275_1_39780930.0, CM084264_1_70175551.1, CM084270_1_9413290.1, CM084264_1_72054052.1, CM084278_1_279490.1, CM084270_1_8244653.0, CM084271_1_1052214.1, CM084279_1_32666410.0",30,"adapter_trim.F1-B25-pH8.bam",-0.08,"adapter_trim.F1-B3-pH8.bam",-0.06,0.14
"206","adapter_trim.F2-J84-pH8.bam","CM084268_1_3692649.1, CM084276_1_38271843.1, CM084265_1_64735335.0, CM084265_1_64196888.1, CM084264_1_6990362.1, CM084279_1_1073112.0, CM084275_1_1304702.1, CM084272_1_33597692.1, CM084267_1_50392657.1, CM084279_1_16586120.1, CM084275_1_120896.0, CM084265_1_70980049.0, CM084268_1_22932623.0, CM084275_1_66842.0, CM084271_1_257149.0, CM084266_1_63468234.0, CM084265_1_59221220.1, CM084269_1_1567848.0, CM084266_1_69051092.0, CM084266_1_58915367.0, CM084267_1_11257262.1, CM084266_1_68659869.0, CM084275_1_39780930.0, CM084264_1_70175551.1, CM084270_1_9413290.1, CM084264_1_72054052.1, CM084278_1_279490.1, CM084270_1_8244653.0, CM084271_1_1052214.1, CM084279_1_32666410.0",30,"adapter_trim.F1-B25-pH8.bam",-0.05,"adapter_trim.F1-B5-pH8.bam",-0.2,0.25
"207","adapter_trim.F2-J86-pH8.bam","CM084268_1_3692649.1, CM084276_1_38271843.1, CM084265_1_64735335.0, CM084265_1_64196888.1, CM084264_1_6990362.1, CM084279_1_1073112.0, CM084275_1_1304702.1, CM084272_1_33597692.1, CM084267_1_50392657.1, CM084279_1_16586120.1, CM084275_1_120896.0, CM084265_1_70980049.0, CM084268_1_22932623.0, CM084275_1_66842.0, CM084271_1_257149.0, CM084266_1_63468234.0, CM084265_1_59221220.1, CM084269_1_1567848.0, CM084266_1_69051092.0, CM084266_1_58915367.0, CM084267_1_11257262.1, CM084266_1_68659869.0, CM084275_1_39780930.0, CM084264_1_70175551.1, CM084270_1_9413290.1, CM084264_1_72054052.1, CM084278_1_279490.1, CM084270_1_8244653.0, CM084271_1_1052214.1, CM084279_1_32666410.0",30,"adapter_trim.F1-B25-pH8.bam",0.01,"adapter_trim.F1-B9-pH8.bam",-0.26,0.27
"208","adapter_trim.F2-B23-pH8.bam","CM084268_1_3692649.1, CM084276_1_38271843.1, CM084265_1_64735335.0, CM084265_1_64196888.1, CM084264_1_6990362.1, CM084279_1_1073112.0, CM084275_1_1304702.1, CM084272_1_33597692.1, CM084267_1_50392657.1, CM084279_1_16586120.1, CM084275_1_120896.0, CM084265_1_70980049.0, CM084268_1_22932623.0, CM084275_1_66842.0, CM084271_1_257149.0, CM084266_1_63468234.0, CM084265_1_59221220.1, CM084269_1_1567848.0, CM084266_1_69051092.0, CM084266_1_58915367.0, CM084267_1_11257262.1, CM084266_1_68659869.0, CM084275_1_39780930.0, CM084264_1_70175551.1, CM084270_1_9413290.1, CM084264_1_72054052.1, CM084278_1_279490.1, CM084270_1_8244653.0, CM084271_1_1052214.1, CM084279_1_32666410.0",30,"adapter_trim.F1-B15-pH8.bam",-0.25,"adapter_trim.F1-B3-pH8.bam",-0.04,0.29
"209","adapter_trim.F2-B11-pH8.bam","CM084267_1_13229666.0, CM084264_1_74800272.0, CM084271_1_43868189.0, CM084264_1_74191575.1, CM084269_1_39737144.0, CM084264_1_26773648.1, CM084265_1_64832885.0, CM084266_1_70181820.1, CM084264_1_72117199.0, CM084275_1_23083657.0, CM084272_1_33453618.1, CM084264_1_8098035.0, CM084272_1_1726216.0, CM084266_1_64725837.0, CM084271_1_1052216.0, CM084272_1_18188792.0, CM084277_1_30027552.0, CM084265_1_785374.0, CM084266_1_69314162.1, CM084279_1_32662843.0, CM084279_1_1073381.1, CM084272_1_1883699.1, CM084266_1_23321806.1, CM084276_1_62473.1, CM084267_1_832165.0, CM084278_1_23540735.0, CM084272_1_33607000.1, CM084276_1_25807604.0, CM084272_1_33503448.1, CM084274_1_4792974.1",30,"adapter_trim.F1-B20-pH8.bam",-0.22,"adapter_trim.F1-B8-pH8.bam",-0.06,0.28
"210","adapter_trim.F2-J108-pH8.bam","CM084267_1_50994309.0, CM084268_1_3692649.0, CM084269_1_42862775.1, CM084269_1_4635085.1, CM084267_1_2426144.0, CM084268_1_45574.1, CM084265_1_68798193.1, CM084279_1_1060874.1, CM084275_1_39502397.0, CM084265_1_68798193.0, CM084264_1_66439628.1, CM084274_1_4778496.0, CM084269_1_43524691.0, CM084274_1_4773524.1, CM084266_1_69623578.0, CM084267_1_6420853.0, CM084265_1_64832885.0, CM084267_1_4505277.0, CM084268_1_82245.0, CM084276_1_1625423.1, CM084264_1_8112731.0, CM084266_1_68322200.1, CM084276_1_6150174.0, CM084274_1_4778496.1, CM084265_1_64784798.0, CM084265_1_59221275.1, CM084276_1_38117403.0, CM084268_1_2706209.0, CM084266_1_69051080.1, CM084268_1_49533758.1",30,"adapter_trim.F1-B15-pH8.bam",-0.14,"adapter_trim.F1-B5-pH8.bam",-0.42,0.56
"211","adapter_trim.F2-J122-pH8.bam","CM084267_1_50994309.0, CM084268_1_3692649.0, CM084269_1_42862775.1, CM084269_1_4635085.1, CM084267_1_2426144.0, CM084268_1_45574.1, CM084265_1_68798193.1, CM084279_1_1060874.1, CM084275_1_39502397.0, CM084265_1_68798193.0, CM084264_1_66439628.1, CM084274_1_4778496.0, CM084269_1_43524691.0, CM084274_1_4773524.1, CM084266_1_69623578.0, CM084267_1_6420853.0, CM084265_1_64832885.0, CM084267_1_4505277.0, CM084268_1_82245.0, CM084276_1_1625423.1, CM084264_1_8112731.0, CM084266_1_68322200.1, CM084276_1_6150174.0, CM084274_1_4778496.1, CM084265_1_64784798.0, CM084265_1_59221275.1, CM084276_1_38117403.0, CM084268_1_2706209.0, CM084266_1_69051080.1, CM084268_1_49533758.1",30,"adapter_trim.F1-B20-pH8.bam",0.13,"adapter_trim.F1-B8-pH8.bam",-0.07,0.2
"212","adapter_trim.F2-J141-pH8.bam","CM084267_1_50994309.0, CM084268_1_3692649.0, CM084269_1_42862775.1, CM084269_1_4635085.1, CM084267_1_2426144.0, CM084268_1_45574.1, CM084265_1_68798193.1, CM084279_1_1060874.1, CM084275_1_39502397.0, CM084265_1_68798193.0, CM084264_1_66439628.1, CM084274_1_4778496.0, CM084269_1_43524691.0, CM084274_1_4773524.1, CM084266_1_69623578.0, CM084267_1_6420853.0, CM084265_1_64832885.0, CM084267_1_4505277.0, CM084268_1_82245.0, CM084276_1_1625423.1, CM084264_1_8112731.0, CM084266_1_68322200.1, CM084276_1_6150174.0, CM084274_1_4778496.1, CM084265_1_64784798.0, CM084265_1_59221275.1, CM084276_1_38117403.0, CM084268_1_2706209.0, CM084266_1_69051080.1, CM084268_1_49533758.1",30,"adapter_trim.F1-B15-pH8.bam",-0.16,"adapter_trim.F1-B10-pH8.bam",-0.06,0.22
"213","adapter_trim.F2-J86-pH8.bam","CM084267_1_50994309.0, CM084268_1_3692649.0, CM084269_1_42862775.1, CM084269_1_4635085.1, CM084267_1_2426144.0, CM084268_1_45574.1, CM084265_1_68798193.1, CM084279_1_1060874.1, CM084275_1_39502397.0, CM084265_1_68798193.0, CM084264_1_66439628.1, CM084274_1_4778496.0, CM084269_1_43524691.0, CM084274_1_4773524.1, CM084266_1_69623578.0, CM084267_1_6420853.0, CM084265_1_64832885.0, CM084267_1_4505277.0, CM084268_1_82245.0, CM084276_1_1625423.1, CM084264_1_8112731.0, CM084266_1_68322200.1, CM084276_1_6150174.0, CM084274_1_4778496.1, CM084265_1_64784798.0, CM084265_1_59221275.1, CM084276_1_38117403.0, CM084268_1_2706209.0, CM084266_1_69051080.1, CM084268_1_49533758.1",30,"adapter_trim.F1-B8-pH8.bam",-0.07,"adapter_trim.F1-B1-pH8.bam",-0.12,0.19
"214","adapter_trim.F2-J141-pH8.bam","CM084275_1_39394528.1, CM084265_1_64584031.0, CM084265_1_8362532.1, CM084277_1_30611507.1, CM084264_1_64875158.1, CM084268_1_50739238.1, CM084266_1_70396060.1, CM084279_1_28791311.0, CM084274_1_4864682.1, CM084264_1_34300494.1, CM084276_1_771542.1, CM084266_1_68319474.0, CM084268_1_28845855.1, CM084270_1_46587592.1, CM084272_1_2073148.1, CM084267_1_2163704.0, CM084268_1_2713890.0, CM084277_1_30642880.1, CM084276_1_62244.1, CM084276_1_61700.1, CM084265_1_790962.1, CM084276_1_38772835.0, CM084268_1_50323442.0, CM084274_1_4708063.1, CM084275_1_272975.0, CM084276_1_38558602.1, CM084274_1_4862951.1, CM084275_1_39776496.0, CM084265_1_71797896.0, CM084279_1_10157010.1",30,"adapter_trim.F1-B15-pH8.bam",-0.13,"adapter_trim.F1-B1-pH8.bam",-0.29,0.42
"215","adapter_trim.F2-J147-pH8.bam","CM084275_1_39394528.1, CM084265_1_64584031.0, CM084265_1_8362532.1, CM084277_1_30611507.1, CM084264_1_64875158.1, CM084268_1_50739238.1, CM084266_1_70396060.1, CM084279_1_28791311.0, CM084274_1_4864682.1, CM084264_1_34300494.1, CM084276_1_771542.1, CM084266_1_68319474.0, CM084268_1_28845855.1, CM084270_1_46587592.1, CM084272_1_2073148.1, CM084267_1_2163704.0, CM084268_1_2713890.0, CM084277_1_30642880.1, CM084276_1_62244.1, CM084276_1_61700.1, CM084265_1_790962.1, CM084276_1_38772835.0, CM084268_1_50323442.0, CM084274_1_4708063.1, CM084275_1_272975.0, CM084276_1_38558602.1, CM084274_1_4862951.1, CM084275_1_39776496.0, CM084265_1_71797896.0, CM084279_1_10157010.1",30,"adapter_trim.F1-B25-pH8.bam",0.07,"adapter_trim.F1-B10-pH8.bam",-0.09,0.16
"216","adapter_trim.F2-J125-pH8.bam","CM084274_1_11694583.1, CM084271_1_3814148.1, CM084271_1_342830.1, CM084264_1_69870956.0, CM084269_1_12905566.0, CM084267_1_5161036.0, CM084264_1_70175500.0, CM084268_1_1508040.1, CM084264_1_73311139.1, CM084279_1_32917232.1, CM084273_1_32698908.1, CM084264_1_70188206.1, CM084265_1_68807634.1, CM084277_1_29780153.1, CM084265_1_72071376.0, CM084266_1_69085566.0, CM084266_1_69314162.0, CM084267_1_2135737.1, CM084269_1_43525146.1, CM084265_1_71794141.0, CM084264_1_64487818.1, CM084264_1_70391024.1, CM084274_1_4695106.1, CM084275_1_29098881.0, CM084266_1_46766313.1, CM084265_1_68868190.0, CM084275_1_319819.1, CM084270_1_4751880.0, CM084264_1_34294487.0, CM084268_1_18512752.1",30,"adapter_trim.F1-B21-pH8.bam",-0.33,"adapter_trim.F1-B1-pH8.bam",-0.39,0.72
"217","adapter_trim.F2-J86-pH8.bam","CM084274_1_11694583.1, CM084271_1_3814148.1, CM084271_1_342830.1, CM084264_1_69870956.0, CM084269_1_12905566.0, CM084267_1_5161036.0, CM084264_1_70175500.0, CM084268_1_1508040.1, CM084264_1_73311139.1, CM084279_1_32917232.1, CM084273_1_32698908.1, CM084264_1_70188206.1, CM084265_1_68807634.1, CM084277_1_29780153.1, CM084265_1_72071376.0, CM084266_1_69085566.0, CM084266_1_69314162.0, CM084267_1_2135737.1, CM084269_1_43525146.1, CM084265_1_71794141.0, CM084264_1_64487818.1, CM084264_1_70391024.1, CM084274_1_4695106.1, CM084275_1_29098881.0, CM084266_1_46766313.1, CM084265_1_68868190.0, CM084275_1_319819.1, CM084270_1_4751880.0, CM084264_1_34294487.0, CM084268_1_18512752.1",30,"adapter_trim.F1-B8-pH8.bam",0.07,"adapter_trim.F1-B5-pH8.bam",0,0.07
"218","adapter_trim.F2-J122-pH8.bam","CM084269_1_39737147.1, CM084267_1_2910789.1, CM084276_1_2841302.0, CM084279_1_1064680.1, CM084265_1_60313980.1, CM084264_1_69748575.1, CM084264_1_34294660.0, CM084264_1_64487845.1, CM084265_1_71265241.1, CM084278_1_20732803.0, CM084264_1_72054053.1, CM084265_1_72990731.1, CM084271_1_3821161.0, CM084272_1_33616442.1, CM084265_1_72071376.0, CM084277_1_30631454.0, CM084279_1_10149541.0, CM084272_1_18191738.1, CM084276_1_38271842.1, CM084269_1_40438751.1, CM084266_1_69052082.0, CM084265_1_66142270.0, CM084269_1_15823423.0, CM084271_1_30532401.0, CM084271_1_1052235.1, CM084265_1_59221281.0, CM084269_1_46688892.1, CM084265_1_73060812.1, CM084274_1_4862951.1, CM084265_1_72637027.1",30,"adapter_trim.F1-B20-pH8.bam",-0.26,"adapter_trim.F1-B9-pH8.bam",-0.31,0.57
"219","adapter_trim.F2-J123-pH8.bam","CM084269_1_39737147.1, CM084267_1_2910789.1, CM084276_1_2841302.0, CM084279_1_1064680.1, CM084265_1_60313980.1, CM084264_1_69748575.1, CM084264_1_34294660.0, CM084264_1_64487845.1, CM084265_1_71265241.1, CM084278_1_20732803.0, CM084264_1_72054053.1, CM084265_1_72990731.1, CM084271_1_3821161.0, CM084272_1_33616442.1, CM084265_1_72071376.0, CM084277_1_30631454.0, CM084279_1_10149541.0, CM084272_1_18191738.1, CM084276_1_38271842.1, CM084269_1_40438751.1, CM084266_1_69052082.0, CM084265_1_66142270.0, CM084269_1_15823423.0, CM084271_1_30532401.0, CM084271_1_1052235.1, CM084265_1_59221281.0, CM084269_1_46688892.1, CM084265_1_73060812.1, CM084274_1_4862951.1, CM084265_1_72637027.1",30,"adapter_trim.F1-B8-pH8.bam",-0.15,"adapter_trim.F1-B10-pH8.bam",-0.07,0.22
"220","adapter_trim.F2-J147-pH8.bam","CM084269_1_39737147.1, CM084267_1_2910789.1, CM084276_1_2841302.0, CM084279_1_1064680.1, CM084265_1_60313980.1, CM084264_1_69748575.1, CM084264_1_34294660.0, CM084264_1_64487845.1, CM084265_1_71265241.1, CM084278_1_20732803.0, CM084264_1_72054053.1, CM084265_1_72990731.1, CM084271_1_3821161.0, CM084272_1_33616442.1, CM084265_1_72071376.0, CM084277_1_30631454.0, CM084279_1_10149541.0, CM084272_1_18191738.1, CM084276_1_38271842.1, CM084269_1_40438751.1, CM084266_1_69052082.0, CM084265_1_66142270.0, CM084269_1_15823423.0, CM084271_1_30532401.0, CM084271_1_1052235.1, CM084265_1_59221281.0, CM084269_1_46688892.1, CM084265_1_73060812.1, CM084274_1_4862951.1, CM084265_1_72637027.1",30,"adapter_trim.F1-B20-pH8.bam",-0.39,"adapter_trim.F1-B9-pH8.bam",-0.17,0.56
