"","sire","dam","id","LLRdam","LLRsire","loci","n.loci","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"11","adapter_trim.F0-B1.bam","adapter_trim.F0-B10.bam","adapter_trim.F1-J13-pH8.bam","-0.18","-0.13","CM084268_1_42089.0, CM084278_1_16767343.1, CM084269_1_1544562.1, CM084272_1_1311984.0, CM084273_1_268153.1, CM084279_1_32640578.0, CM084276_1_1852865.0, CM084265_1_68869208.0, CM084278_1_22667297.0, CM084265_1_69230159.0, CM084272_1_18194957.0, CM084269_1_43528677.1, CM084266_1_71148884.0, CM084278_1_4074395.1, CM084264_1_61227529.0, CM084269_1_1549393.0, CM084276_1_38961028.0, CM084269_1_45420488.1, CM084266_1_57888742.0, CM084271_1_3821109.0, CM084272_1_18194306.0, CM084272_1_11675288.1, CM084276_1_1856066.0, CM084273_1_31863671.1, CM084276_1_4125650.0, CM084267_1_2163704.1, CM084268_1_2832740.0, CM084271_1_44190489.0, CM084276_1_1510330.0, CM084270_1_1559802.0, CM084268_1_275067.1, CM084269_1_40451676.1, CM084274_1_4788638.1, CM084268_1_298828.0, CM084270_1_47076332.0, CM084275_1_66842.0, CM084268_1_23612508.0, CM084275_1_267983.0, CM084265_1_68869208.0, CM084275_1_35722051.0, CM084266_1_69806293.0, CM084278_1_23536960.1, CM084264_1_69861978.0, CM084266_1_68515581.1, CM084265_1_64586069.1, CM084265_1_70589360.1, CM084266_1_70181797.0, CM084275_1_524647.1, CM084264_1_70355122.1, CM084266_1_70743731.0","50","0.31","2, 3, 5","3, 4, 5","TRUE"
"12","adapter_trim.F0-B1.bam","adapter_trim.F0-B16.bam","adapter_trim.F1-J14-pH8.bam","-0.5","-0.14","CM084269_1_15827759.1, CM084265_1_71265230.1, CM084269_1_15823423.0, CM084273_1_7839210.0, CM084265_1_68808156.1, CM084267_1_6420945.0, CM084267_1_8118616.1, CM084274_1_4709671.0, CM084269_1_39736980.1, CM084270_1_8242296.0, CM084279_1_1062150.0, CM084270_1_47076316.0, CM084271_1_3821267.0, CM084267_1_51000190.0, CM084269_1_15799394.0, CM084269_1_15799430.1, CM084271_1_344493.0, CM084268_1_23612534.0, CM084277_1_30631457.0, CM084266_1_63195162.0, CM084265_1_71899241.0, CM084272_1_18189795.0, CM084270_1_46587591.1, CM084268_1_4550920.0, CM084264_1_65422.1, CM084264_1_74989681.1, CM084272_1_1596710.0, CM084267_1_13226543.0, CM084264_1_69861955.0, CM084264_1_69534058.0, CM084278_1_32252661.1, CM084266_1_64723748.0, CM084274_1_43102349.0, CM084277_1_18545080.0, CM084269_1_15812960.1, CM084276_1_38558458.0, CM084269_1_4626408.1, CM084264_1_70173613.0, CM084277_1_29781979.0, CM084267_1_2910813.0, CM084269_1_1541112.0, CM084269_1_15827787.1, CM084266_1_65401945.1, CM084265_1_60219092.1, CM084269_1_35627080.0, CM084274_1_4727151.0, CM084271_1_19655964.0, CM084272_1_33452045.1, CM084274_1_4726637.1, CM084267_1_52776062.1","50","0.64","2, 3, 4, 5","3, 4, 5","TRUE"
"13","adapter_trim.F0-B1.bam","adapter_trim.F0-B10.bam","adapter_trim.F1-J263-pH75.bam","-0.57","-0.31","CM084268_1_2706209.1, CM084272_1_1894347.1, CM084274_1_29871125.0, CM084267_1_51248500.0, CM084274_1_3691337.1, CM084274_1_3691349.1, CM084272_1_33452338.0, CM084274_1_5046195.0, CM084265_1_72636291.1, CM084266_1_71166449.0, CM084268_1_28845439.1, CM084275_1_25397320.1, CM084269_1_1567133.0, CM084278_1_20865574.1, CM084271_1_1052214.0, CM084264_1_73926180.1, CM084276_1_25975836.0, CM084266_1_68519869.1, CM084278_1_20867809.1, CM084268_1_3695260.1, CM084265_1_19670958.0, CM084265_1_976180.0, CM084274_1_4694282.1, CM084266_1_70531188.0, CM084275_1_39776486.0, CM084267_1_2908130.0, CM084276_1_38557410.0, CM084267_1_6420851.0, CM084272_1_1894332.0, CM084278_1_20701768.1, CM084264_1_72118711.1, CM084275_1_667604.1, CM084271_1_44104716.1, CM084279_1_32666441.1, CM084270_1_4920968.1, CM084272_1_1894340.1, CM084271_1_3822736.1, CM084274_1_4727318.0, CM084267_1_50994187.0, CM084266_1_57883008.0, CM084267_1_6421475.1, CM084275_1_39776486.0, CM084268_1_50682932.1, CM084270_1_4920904.1, CM084274_1_4796871.1, CM084265_1_71925452.1, CM084266_1_69050667.0, CM084275_1_39502406.0, CM084265_1_68806466.0, CM084275_1_1212337.0","50","0.88","2, 3, 5","3, 4, 5","TRUE"
"14","adapter_trim.F0-B1.bam","adapter_trim.F0-B10.bam","adapter_trim.F1-J209-pH75.bam","-1.26","-0.93","CM084271_1_43338888.1, CM084275_1_4345708.1, CM084264_1_72118697.1, CM084279_1_16586112.0, CM084264_1_26773650.0, CM084279_1_32666441.0, CM084266_1_66377784.0, CM084269_1_12905572.0, CM084279_1_31409578.0, CM084270_1_972098.0, CM084264_1_73152528.0, CM084269_1_47255820.0, CM084277_1_35287257.0, CM084264_1_34300042.0, CM084271_1_344491.1, CM084278_1_23541053.0, CM084270_1_9411945.0, CM084272_1_36474234.0, CM084277_1_30611564.0, CM084264_1_69861978.1, CM084266_1_68882944.0, CM084272_1_33453618.0, CM084272_1_18193991.1, CM084266_1_69085566.0, CM084270_1_32126102.1, CM084275_1_38995359.0, CM084266_1_69632417.0, CM084270_1_13944196.0, CM084279_1_1072330.1, CM084278_1_23541775.0, CM084265_1_8362532.1, CM084278_1_277789.0, CM084271_1_30532477.0, CM084277_1_29208395.1, CM084265_1_58484259.0, CM084264_1_71816897.0, CM084279_1_32666444.0, CM084266_1_64164374.1, CM084265_1_785368.0, CM084266_1_71319410.0, CM084264_1_73931025.1, CM084276_1_1625423.0, CM084265_1_59221308.0, CM084264_1_6517652.0, CM084265_1_69004202.1, CM084267_1_2233926.0, CM084269_1_4635090.1, CM084264_1_73926179.0, CM084265_1_70801089.1, CM084266_1_68519869.1","50","2.19","2, 3, 5","3, 4, 5","TRUE"
"15","adapter_trim.F0-B1.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-J264-pH75.bam","-0.33","-0.44","CM084278_1_5144637.1, CM084265_1_58487819.1, CM084271_1_43849282.1, CM084264_1_70173613.0, CM084275_1_400325.0, CM084271_1_44134413.1, CM084271_1_44190489.0, CM084276_1_37352348.0, CM084271_1_44075863.0, CM084267_1_8687446.0, CM084268_1_938570.1, CM084264_1_74191573.0, CM084279_1_10151169.0, CM084266_1_69085559.1, CM084266_1_69085644.1, CM084274_1_4726637.0, CM084265_1_1229890.1, CM084267_1_51248425.0, CM084273_1_31864421.1, CM084268_1_18519472.0, CM084271_1_3821161.0, CM084264_1_8098035.0, CM084279_1_32665186.0, CM084277_1_29780093.1, CM084265_1_68868190.1, CM084266_1_68643398.0, CM084270_1_47076316.0, CM084279_1_32640625.0, CM084264_1_73311139.0, CM084279_1_32640578.0, CM084272_1_18188802.0, CM084279_1_1064680.1, CM084268_1_49533758.0, CM084271_1_10301908.0, CM084277_1_4875961.0, CM084272_1_1891444.1, CM084268_1_1326636.0, CM084267_1_4505277.0, CM084272_1_1894276.0, CM084264_1_26773649.1, CM084271_1_44090307.1, CM084264_1_74191575.1, CM084264_1_74989689.1, CM084269_1_12905562.1, CM084270_1_42349010.1, CM084271_1_43546299.1, CM084266_1_68515581.1, CM084273_1_31862179.1, CM084279_1_1070264.0, CM084265_1_70975032.0","50","0.77","2, 4","3, 4, 5","TRUE"
"16","adapter_trim.F0-B1.bam","adapter_trim.F0-B27.bam","adapter_trim.F1-B25-pH8.bam","-0.65","-0.18","CM084279_1_1070294.1, CM084278_1_20734518.1, CM084275_1_327911.1, CM084278_1_20736228.0, CM084269_1_1563962.1, CM084267_1_2653035.1, CM084269_1_1556257.1, CM084269_1_43525214.0, CM084271_1_43860497.0, CM084265_1_71795209.1, CM084265_1_68806446.1, CM084276_1_38072621.0, CM084279_1_32665186.1, CM084265_1_68714893.1, CM084267_1_13261449.1, CM084264_1_70355057.0, CM084276_1_1847305.1, CM084271_1_4574012.0, CM084268_1_276460.1, CM084265_1_70979994.0, CM084267_1_832141.0, CM084266_1_71166411.1, CM084278_1_22667331.1, CM084275_1_25395524.1, CM084266_1_65347078.0, CM084277_1_36519491.0, CM084277_1_30611563.0, CM084279_1_10159270.1, CM084273_1_42252907.0, CM084271_1_1052235.1, CM084272_1_33515314.1, CM084266_1_57884309.0, CM084274_1_21933035.1, CM084265_1_73060810.0, CM084267_1_2910789.0, CM084269_1_4626408.1, CM084273_1_31866838.1, CM084269_1_15812965.1, CM084267_1_13231056.1, CM084269_1_45420345.0, CM084276_1_1856078.0, CM084266_1_62460100.1, CM084272_1_18188620.1, CM084266_1_1230901.0, CM084268_1_50681537.1, CM084276_1_38558458.0, CM084270_1_4920968.1, CM084278_1_32252678.0, CM084276_1_25809512.1, CM084279_1_1072367.1","50","0.83","3","3, 4, 5","TRUE"
"17","adapter_trim.F0-B1.bam","adapter_trim.F0-B10.bam","adapter_trim.F1-J363-pH75.bam","-0.25","-0.58","CM084279_1_1073381.0, CM084267_1_2910813.0, CM084265_1_68808152.1, CM084270_1_46588177.0, CM084264_1_69861955.0, CM084275_1_66842.0, CM084269_1_45310961.1, CM084276_1_62221.0, CM084277_1_18545080.1, CM084266_1_68322173.1, CM084266_1_58086157.1, CM084264_1_74721329.0, CM084265_1_73061223.1, CM084270_1_46590816.1, CM084265_1_71794444.1, CM084264_1_73308596.1, CM084264_1_6151081.0, CM084264_1_70174613.1, CM084278_1_22644747.1, CM084269_1_43523897.1, CM084266_1_62460100.0, CM084267_1_2908962.0, CM084269_1_15812960.0, CM084269_1_40447978.0, CM084264_1_70456947.1, CM084276_1_25532347.1, CM084264_1_72054043.1, CM084268_1_28855794.0, CM084266_1_25399242.0, CM084271_1_218843.0, CM084266_1_23294618.1, CM084274_1_4709636.0, CM084271_1_3820313.0, CM084279_1_10156950.1, CM084276_1_1510348.0, CM084266_1_58099055.1, CM084274_1_7310951.1, CM084279_1_33759502.1, CM084264_1_70355057.0, CM084271_1_43860422.1, CM084274_1_7449618.1, CM084275_1_8878509.0, CM084270_1_4921089.1, CM084269_1_46689554.0, CM084266_1_69063995.0, CM084271_1_26325720.1, CM084267_1_6421632.1, CM084268_1_3704020.1, CM084272_1_27414394.1, CM084274_1_4734036.1","50","0.83","2, 3, 5","3, 4, 5","TRUE"
"18","adapter_trim.F0-B1.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-B8-pH75.bam","-0.02","-0.32","CM084278_1_5144637.1, CM084265_1_58487819.1, CM084271_1_43849282.1, CM084264_1_70173613.0, CM084275_1_400325.0, CM084271_1_44134413.1, CM084271_1_44190489.0, CM084276_1_37352348.0, CM084271_1_44075863.0, CM084267_1_8687446.0, CM084268_1_938570.1, CM084264_1_74191573.0, CM084279_1_10151169.0, CM084266_1_69085559.1, CM084266_1_69085644.1, CM084274_1_4726637.0, CM084265_1_1229890.1, CM084267_1_51248425.0, CM084273_1_31864421.1, CM084268_1_18519472.0, CM084271_1_3821161.0, CM084264_1_8098035.0, CM084279_1_32665186.0, CM084277_1_29780093.1, CM084265_1_68868190.1, CM084266_1_68643398.0, CM084270_1_47076316.0, CM084279_1_32640625.0, CM084264_1_73311139.0, CM084279_1_32640578.0, CM084272_1_18188802.0, CM084279_1_1064680.1, CM084268_1_49533758.0, CM084271_1_10301908.0, CM084277_1_4875961.0, CM084272_1_1891444.1, CM084268_1_1326636.0, CM084267_1_4505277.0, CM084272_1_1894276.0, CM084264_1_26773649.1, CM084271_1_44090307.1, CM084264_1_74191575.1, CM084264_1_74989689.1, CM084269_1_12905562.1, CM084270_1_42349010.1, CM084271_1_43546299.1, CM084266_1_68515581.1, CM084273_1_31862179.1, CM084279_1_1070264.0, CM084265_1_70975032.0","50","0.34","2, 4","3, 4, 5","TRUE"
"19","adapter_trim.F0-B1.bam","adapter_trim.F0-B14.bam","adapter_trim.F1-J68-pH8.bam","-0.48","-0.52","CM084267_1_51167096.0, CM084264_1_70173624.0, CM084278_1_22665572.1, CM084269_1_4635071.0, CM084266_1_71160177.0, CM084269_1_4636883.1, CM084264_1_69875456.0, CM084266_1_65576820.1, CM084267_1_8118559.1, CM084266_1_69056442.1, CM084266_1_66383694.1, CM084270_1_4751817.1, CM084266_1_1230901.1, CM084279_1_1062150.0, CM084277_1_30611563.1, CM084275_1_327919.0, CM084264_1_74191574.0, CM084271_1_1033788.0, CM084278_1_23542095.0, CM084267_1_13261449.1, CM084278_1_20701467.1, CM084274_1_42294261.1, CM084274_1_4868366.0, CM084274_1_4726244.0, CM084266_1_68643450.0, CM084273_1_32683023.0, CM084264_1_74989681.1, CM084271_1_44090335.0, CM084274_1_4788621.0, CM084266_1_66383694.1, CM084268_1_50200472.0, CM084275_1_39781020.1, CM084270_1_46588167.1, CM084269_1_1538788.0, CM084264_1_26771547.0, CM084272_1_1584317.1, CM084277_1_31027256.0, CM084266_1_67235326.0, CM084266_1_68515581.0, CM084271_1_1052214.1, CM084275_1_2509498.1, CM084267_1_6421555.0, CM084279_1_32641182.0, CM084266_1_71160169.0, CM084276_1_20157323.0, CM084267_1_8118540.1, CM084264_1_68689030.0, CM084277_1_10417520.0, CM084264_1_34293009.1, CM084267_1_8687423.0","50","1","2, 3, 4, 5","3, 4, 5","TRUE"
"20","adapter_trim.F0-B1.bam","adapter_trim.F0-B26.bam","adapter_trim.F1-J259-pH75.bam","-0.61","-0.52","CM084278_1_5144637.1, CM084265_1_58487819.1, CM084271_1_43849282.1, CM084264_1_70173613.0, CM084275_1_400325.0, CM084271_1_44134413.1, CM084271_1_44190489.0, CM084276_1_37352348.0, CM084271_1_44075863.0, CM084267_1_8687446.0, CM084268_1_938570.1, CM084264_1_74191573.0, CM084279_1_10151169.0, CM084266_1_69085559.1, CM084266_1_69085644.1, CM084274_1_4726637.0, CM084265_1_1229890.1, CM084267_1_51248425.0, CM084273_1_31864421.1, CM084268_1_18519472.0, CM084271_1_3821161.0, CM084264_1_8098035.0, CM084279_1_32665186.0, CM084277_1_29780093.1, CM084265_1_68868190.1, CM084266_1_68643398.0, CM084270_1_47076316.0, CM084279_1_32640625.0, CM084264_1_73311139.0, CM084279_1_32640578.0, CM084272_1_18188802.0, CM084279_1_1064680.1, CM084268_1_49533758.0, CM084271_1_10301908.0, CM084277_1_4875961.0, CM084272_1_1891444.1, CM084268_1_1326636.0, CM084267_1_4505277.0, CM084272_1_1894276.0, CM084264_1_26773649.1, CM084271_1_44090307.1, CM084264_1_74191575.1, CM084264_1_74989689.1, CM084269_1_12905562.1, CM084270_1_42349010.1, CM084271_1_43546299.1, CM084266_1_68515581.1, CM084273_1_31862179.1, CM084279_1_1070264.0, CM084265_1_70975032.0","50","1.13","2, 4, 5","3, 4, 5","TRUE"
"21","adapter_trim.F0-B1.bam","adapter_trim.F0-B10.bam","adapter_trim.F1-B16-pH75.bam","-0.63","-0.48","CM084268_1_2706209.1, CM084272_1_1894347.1, CM084274_1_29871125.0, CM084267_1_51248500.0, CM084274_1_3691337.1, CM084274_1_3691349.1, CM084272_1_33452338.0, CM084274_1_5046195.0, CM084265_1_72636291.1, CM084266_1_71166449.0, CM084268_1_28845439.1, CM084275_1_25397320.1, CM084269_1_1567133.0, CM084278_1_20865574.1, CM084271_1_1052214.0, CM084264_1_73926180.1, CM084276_1_25975836.0, CM084266_1_68519869.1, CM084278_1_20867809.1, CM084268_1_3695260.1, CM084265_1_19670958.0, CM084265_1_976180.0, CM084274_1_4694282.1, CM084266_1_70531188.0, CM084275_1_39776486.0, CM084267_1_2908130.0, CM084276_1_38557410.0, CM084267_1_6420851.0, CM084272_1_1894332.0, CM084278_1_20701768.1, CM084264_1_72118711.1, CM084275_1_667604.1, CM084271_1_44104716.1, CM084279_1_32666441.1, CM084270_1_4920968.1, CM084272_1_1894340.1, CM084271_1_3822736.1, CM084274_1_4727318.0, CM084267_1_50994187.0, CM084266_1_57883008.0, CM084267_1_6421475.1, CM084275_1_39776486.0, CM084268_1_50682932.1, CM084270_1_4920904.1, CM084274_1_4796871.1, CM084265_1_71925452.1, CM084266_1_69050667.0, CM084275_1_39502406.0, CM084265_1_68806466.0, CM084275_1_1212337.0","50","1.11","2, 3, 5","3, 4, 5","TRUE"
"22","adapter_trim.F0-B1.bam","adapter_trim.F0-B14.bam","adapter_trim.F1-B9-pH75.bam","-0.59","-0.38","CM084264_1_8098032.0, CM084266_1_65309860.1, CM084269_1_41809356.1, CM084277_1_29780093.0, CM084271_1_3822736.0, CM084271_1_43849246.1, CM084264_1_73309406.0, CM084275_1_25388576.1, CM084265_1_72071414.1, CM084267_1_52593733.1, CM084269_1_43524691.0, CM084268_1_28855794.0, CM084269_1_10663251.1, CM084266_1_67912135.1, CM084272_1_2072734.1, CM084265_1_24898691.0, CM084267_1_52593733.1, CM084274_1_4861946.0, CM084269_1_15806965.0, CM084273_1_42253133.0, CM084275_1_1218645.1, CM084266_1_66483893.1, CM084264_1_74191573.0, CM084269_1_35627080.1, CM084273_1_42253151.1, CM084270_1_19464591.0, CM084271_1_43860505.1, CM084268_1_50202371.0, CM084269_1_1544562.0, CM084268_1_3699577.0, CM084274_1_4864682.1, CM084272_1_18193899.0, CM084279_1_1892713.0, CM084266_1_58111750.1, CM084264_1_73291504.0, CM084274_1_4795460.1, CM084279_1_33759502.0, CM084264_1_61167202.0, CM084270_1_1559802.0, CM084273_1_31865717.0, CM084272_1_1894340.1, CM084271_1_44228071.0, CM084270_1_47076332.0, CM084274_1_11694910.1, CM084268_1_28855770.1, CM084279_1_1062128.1, CM084274_1_3691747.1, CM084266_1_23321829.1, CM084264_1_34303458.1, CM084268_1_50323442.0","50","0.97","2, 3, 4, 5","3, 4, 5","TRUE"
"23","adapter_trim.F0-B1.bam","adapter_trim.F0-B26.bam","adapter_trim.F1-B16-pH75.bam","-0.5","-0.4","CM084274_1_11619945.0, CM084267_1_2165108.0, CM084273_1_42285577.1, CM084269_1_46692099.1, CM084270_1_42349010.1, CM084265_1_70597838.1, CM084279_1_1073381.1, CM084265_1_64784798.0, CM084277_1_5804275.1, CM084265_1_70979994.0, CM084265_1_69924624.0, CM084278_1_20625578.1, CM084265_1_790976.0, CM084265_1_68798193.1, CM084265_1_14403559.1, CM084274_1_5120580.0, CM084277_1_1868384.1, CM084271_1_257113.1, CM084268_1_49735243.1, CM084266_1_69794604.1, CM084264_1_15064482.1, CM084266_1_57888563.0, CM084271_1_39685141.0, CM084267_1_8118559.1, CM084264_1_26777914.0, CM084274_1_4727166.1, CM084277_1_10628711.1, CM084265_1_64735183.1, CM084265_1_69004214.0, CM084278_1_16767353.1, CM084268_1_50681637.1, CM084274_1_4792243.0, CM084276_1_38117403.0, CM084266_1_69141150.0, CM084268_1_9292468.1, CM084264_1_68685021.0, CM084264_1_75338719.1, CM084271_1_344406.1, CM084264_1_70175545.1, CM084274_1_4694578.0, CM084264_1_69902276.0, CM084274_1_4686930.0, CM084275_1_40519747.1, CM084268_1_50693597.1, CM084266_1_64726670.0, CM084271_1_19655939.1, CM084271_1_44086139.1, CM084272_1_1308695.1, CM084264_1_69294926.0, CM084264_1_70171655.0","50","0.9","2, 4, 5","3, 4, 5","TRUE"
"24","adapter_trim.F0-B1.bam","adapter_trim.F0-B16.bam","adapter_trim.F1-B7-pH8.bam","-0.46","-0.19","CM084279_1_32917232.0, CM084266_1_69625511.1, CM084268_1_45604.0, CM084275_1_20000958.1, CM084271_1_43934405.1, CM084264_1_69294926.0, CM084267_1_6420851.0, CM084278_1_22654720.1, CM084266_1_57884345.1, CM084275_1_667604.1, CM084264_1_2738036.1, CM084265_1_68869208.1, CM084265_1_70589360.0, CM084269_1_45238238.1, CM084264_1_71189810.0, CM084266_1_68322194.1, CM084274_1_21938486.0, CM084273_1_31865717.1, CM084264_1_7131437.0, CM084272_1_1894332.1, CM084277_1_36519423.0, CM084269_1_45238132.1, CM084278_1_20591212.1, CM084266_1_70706238.1, CM084269_1_41809360.1, CM084279_1_32666444.0, CM084268_1_50693767.1, CM084264_1_73152605.1, CM084274_1_4863779.0, CM084268_1_50200545.0, CM084278_1_22667320.0, CM084267_1_2646659.1, CM084279_1_649298.0, CM084272_1_18191744.1, CM084271_1_26325707.1, CM084266_1_57882847.0, CM084265_1_1062091.0, CM084276_1_1856082.0, CM084264_1_68688963.1, CM084265_1_71826940.0, CM084268_1_2832740.1, CM084267_1_8687423.1, CM084279_1_33759502.1, CM084266_1_67235326.1, CM084270_1_8242296.0, CM084274_1_4863872.1, CM084265_1_70589365.0, CM084264_1_73309412.1, CM084274_1_42855653.1, CM084265_1_8362532.0","50","0.65","2, 3, 4, 5","3, 4, 5","TRUE"
"25","adapter_trim.F0-B1.bam","adapter_trim.F0-B14.bam","adapter_trim.F1-J111-pH8.bam","-0.35","-0.61","CM084265_1_71265230.1, CM084266_1_70940178.1, CM084268_1_24030545.0, CM084265_1_73061238.0, CM084269_1_39737155.1, CM084264_1_70190075.1, CM084272_1_1596710.0, CM084275_1_42592938.1, CM084268_1_50200519.1, CM084264_1_6517652.0, CM084273_1_31863671.1, CM084266_1_23321806.1, CM084266_1_70181836.1, CM084274_1_42859583.1, CM084274_1_34977105.0, CM084269_1_15798360.1, CM084267_1_50994193.1, CM084279_1_10153273.1, CM084269_1_4636883.0, CM084268_1_3691704.0, CM084275_1_25388529.1, CM084270_1_4921106.0, CM084272_1_27414394.0, CM084275_1_400325.1, CM084271_1_274110.1, CM084271_1_44086139.1, CM084271_1_43339301.1, CM084266_1_57889035.0, CM084272_1_33452069.0, CM084265_1_69924624.0, CM084278_1_20734507.1, CM084265_1_72986696.0, CM084279_1_10149633.1, CM084273_1_42287238.0, CM084264_1_66525875.0, CM084266_1_64723748.0, CM084279_1_32915293.1, CM084278_1_31960635.0, CM084268_1_24030545.1, CM084278_1_22664889.1, CM084275_1_1304704.1, CM084266_1_23295280.1, CM084265_1_68074259.1, CM084270_1_4921025.0, CM084278_1_31960662.1, CM084274_1_4793177.1, CM084271_1_379032.0, CM084277_1_30642880.0, CM084278_1_22667324.0, CM084275_1_23075960.0","50","0.96","2, 3, 4, 5","3, 4, 5","TRUE"
"26","adapter_trim.F0-B1.bam","adapter_trim.F0-B26.bam","adapter_trim.F1-J307-pH75.bam","-0.56","-0.68","CM084274_1_5566177.0, CM084264_1_34301201.1, CM084279_1_10151202.0, CM084264_1_74800265.0, CM084276_1_1856630.1, CM084271_1_3820373.0, CM084270_1_42355495.0, CM084265_1_72078910.0, CM084275_1_660866.0, CM084267_1_51033717.0, CM084274_1_4769100.1, CM084266_1_46766309.0, CM084272_1_18194306.0, CM084274_1_4727318.1, CM084264_1_73349423.1, CM084264_1_72113815.1, CM084273_1_31866816.0, CM084279_1_1070761.1, CM084264_1_69861978.0, CM084275_1_8878521.1, CM084267_1_13261525.0, CM084265_1_68806446.0, CM084274_1_4795460.0, CM084272_1_18191577.1, CM084264_1_70471433.1, CM084264_1_8112674.1, CM084265_1_58036330.0, CM084277_1_36522229.1, CM084278_1_31960704.1, CM084278_1_22645215.0, CM084278_1_22665064.0, CM084277_1_1868384.1, CM084279_1_1070763.0, CM084278_1_22667297.1, CM084265_1_71899669.0, CM084275_1_38169332.1, CM084269_1_43529904.1, CM084265_1_72368299.0, CM084272_1_33503448.1, CM084271_1_44069731.0, CM084266_1_69545761.1, CM084266_1_63195191.0, CM084275_1_39394564.1, CM084264_1_15064482.1, CM084269_1_1558034.0, CM084264_1_75278291.0, CM084264_1_6151081.1, CM084266_1_38532344.1, CM084268_1_1508049.1, CM084266_1_57886153.1","50","1.24","2, 4, 5","3, 4, 5","TRUE"
"27","adapter_trim.F0-B1.bam","adapter_trim.F0-B16.bam","adapter_trim.153.bam","-0.59","-0.51","CM084265_1_69007607.1, CM084278_1_20858397.0, CM084276_1_1856643.1, CM084278_1_20734507.0, CM084266_1_67239897.0, CM084274_1_4795058.1, CM084270_1_47077463.1, CM084271_1_3820382.0, CM084271_1_1033926.1, CM084275_1_39776486.0, CM084271_1_1033926.1, CM084265_1_71899674.0, CM084276_1_38772835.0, CM084265_1_71463753.1, CM084265_1_68807639.1, CM084279_1_32917232.0, CM084266_1_57885009.1, CM084274_1_4773492.1, CM084277_1_29780153.1, CM084272_1_2073150.1, CM084265_1_71796271.0, CM084268_1_28855770.1, CM084271_1_3819398.0, CM084272_1_33453891.0, CM084270_1_19461856.0, CM084272_1_33452069.0, CM084264_1_66522465.1, CM084278_1_20861266.0, CM084267_1_2652523.0, CM084272_1_36474242.0, CM084264_1_70190075.0, CM084278_1_20734519.0, CM084264_1_70355122.1, CM084265_1_72368299.0, CM084267_1_6420915.0, CM084266_1_58087794.0, CM084268_1_49533758.0, CM084275_1_23095308.0, CM084274_1_4863175.1, CM084279_1_1073128.1, CM084269_1_1567834.0, CM084269_1_40337595.1, CM084266_1_58099055.1, CM084271_1_43860417.1, CM084269_1_1544562.0, CM084271_1_44104300.0, CM084276_1_20157075.1, CM084277_1_36519491.1, CM084266_1_1230887.0, CM084277_1_30611496.1","50","1.1","2, 3, 4, 5","3, 4, 5","TRUE"
"28","adapter_trim.F0-B1.bam","adapter_trim.F0-B13.bam","adapter_trim.353.bam","-0.44","-1.01","CM084279_1_1070264.0, CM084264_1_66439902.1, CM084276_1_38489687.1, CM084267_1_51167057.0, CM084271_1_44075852.0, CM084264_1_70174612.0, CM084269_1_45420488.1, CM084276_1_1510330.0, CM084266_1_63195133.0, CM084264_1_69748575.0, CM084273_1_42253159.0, CM084272_1_1308664.1, CM084269_1_15812958.0, CM084271_1_344491.0, CM084271_1_3820313.0, CM084274_1_4869825.0, CM084264_1_69712159.0, CM084271_1_43546299.0, CM084266_1_67235326.1, CM084265_1_64784804.1, CM084276_1_38450614.1, CM084270_1_32126102.1, CM084276_1_38552579.1, CM084275_1_661848.0, CM084279_1_10157010.1, CM084274_1_4792974.1, CM084273_1_31863355.1, CM084266_1_23321801.0, CM084275_1_29098652.0, CM084271_1_3818665.1, CM084274_1_3692509.1, CM084279_1_10156977.0, CM084277_1_10628425.1, CM084278_1_20591128.0, CM084269_1_1544433.1, CM084275_1_25395464.0, CM084271_1_44083919.1, CM084271_1_289999.0, CM084276_1_25807604.0, CM084269_1_41809360.0, CM084276_1_2855903.0, CM084265_1_68074259.0, CM084272_1_1894347.0, CM084274_1_4863936.0, CM084273_1_31863792.0, CM084266_1_23295925.1, CM084264_1_69287336.1, CM084279_1_1064861.0, CM084269_1_1555094.1, CM084266_1_70181797.0","50","1.45","1, 2, 4","3, 4, 5","TRUE"
