"","id","dam","sire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs","loci"
"87","adapter_trim.F1-B15-pH8.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B6.bam","1.36","3, 5","1, 3","TRUE","CM084265_1_72071381.0, CM084266_1_69315469.1, CM084265_1_68868202.1, CM084268_1_1508040.0, CM084265_1_64969585.1, CM084267_1_6418250.0, CM084278_1_22654601.1, CM084278_1_20625154.0, CM084265_1_71795197.0, CM084274_1_4734019.0, CM084268_1_28845509.0, CM084269_1_46688892.1, CM084273_1_214007.0, CM084271_1_1033788.1, CM084272_1_1704343.1, CM084278_1_23541053.0, CM084266_1_65309860.0, CM084265_1_73060807.0, CM084266_1_23317745.0, CM084272_1_18553651.0, CM084264_1_73152605.0, CM084272_1_1894332.0, CM084264_1_74035920.0, CM084264_1_73926160.1, CM084271_1_43849282.0, CM084271_1_30532401.0, CM084269_1_45238254.0, CM084278_1_20732810.1, CM084273_1_32698906.1, CM084266_1_70707518.1, CM084266_1_68960355.0, CM084271_1_3821131.1, CM084273_1_42255116.1, CM084275_1_35722063.0, CM084269_1_42862803.1, CM084265_1_65322091.0, CM084268_1_49719731.0, CM084271_1_44190489.0, CM084265_1_71925202.1, CM084266_1_58111750.1, CM084268_1_28845509.0, CM084267_1_11257220.0, CM084269_1_15823423.1, CM084265_1_70801089.1, CM084264_1_72117194.1, CM084268_1_50202371.1, CM084273_1_31863792.0, CM084275_1_35719374.1, CM084274_1_4796871.1, CM084264_1_66439628.1"
"88","adapter_trim.203.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B7.bam","1.07","2, 3, 5","2, 3","TRUE","CM084279_1_32917232.0, CM084265_1_72071374.0, CM084269_1_1567396.0, CM084267_1_52593751.0, CM084271_1_43817223.1, CM084269_1_45423014.1, CM084265_1_68525973.1, CM084271_1_1033797.1, CM084264_1_26771521.1, CM084267_1_2653040.0, CM084264_1_68688975.1, CM084268_1_24030545.1, CM084267_1_13231056.0, CM084276_1_38271843.0, CM084274_1_4862951.1, CM084265_1_67424061.1, CM084265_1_68789108.1, CM084272_1_33617974.1, CM084274_1_4867333.0, CM084265_1_70799357.0, CM084274_1_4694494.0, CM084264_1_75512053.0, CM084270_1_8242343.1, CM084276_1_2855158.0, CM084266_1_71166435.0, CM084264_1_75512053.0, CM084268_1_22932611.1, CM084271_1_44090307.0, CM084267_1_11257252.0, CM084279_1_10147738.1, CM084275_1_39776496.0, CM084264_1_12084160.1, CM084267_1_6421227.0, CM084274_1_4694282.0, CM084265_1_69916644.1, CM084276_1_1856094.1, CM084278_1_22644846.0, CM084271_1_44090307.1, CM084267_1_51242798.0, CM084264_1_34293018.1, CM084271_1_379009.1, CM084264_1_73309412.0, CM084266_1_58087776.0, CM084275_1_25400810.0, CM084274_1_11694910.0, CM084264_1_73291504.1, CM084264_1_66522465.0, CM084272_1_1704404.1, CM084266_1_57882606.1, CM084266_1_69315458.0"
"89","adapter_trim.F1-J66-pH8.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B7.bam","1.53","2, 3, 4, 5","2, 3","TRUE","CM084269_1_12903174.0, CM084264_1_75512053.0, CM084275_1_25395462.1, CM084276_1_38539465.1, CM084265_1_64196870.1, CM084274_1_4863175.1, CM084267_1_2908962.0, CM084277_1_30953045.1, CM084275_1_1304748.1, CM084274_1_42859664.0, CM084267_1_5161043.0, CM084274_1_4726637.0, CM084265_1_72091635.1, CM084272_1_1891451.1, CM084274_1_4708735.0, CM084268_1_50323846.0, CM084266_1_58098009.0, CM084272_1_675601.0, CM084279_1_1871842.1, CM084267_1_6418250.0, CM084268_1_50790925.0, CM084274_1_34977131.0, CM084271_1_379028.0, CM084266_1_57888563.0, CM084270_1_42349010.1, CM084267_1_8118559.1, CM084264_1_72117194.0, CM084275_1_524618.0, CM084269_1_1572344.1, CM084267_1_4505277.1, CM084267_1_4505277.0, CM084264_1_72929492.1, CM084265_1_46089462.1, CM084273_1_31863792.0, CM084276_1_38539465.0, CM084275_1_40519747.1, CM084276_1_4238176.0, CM084278_1_5144747.1, CM084264_1_66525875.0, CM084279_1_33759516.1, CM084266_1_64725837.1, CM084277_1_29780894.1, CM084267_1_51000174.0, CM084264_1_6517652.1, CM084279_1_1892713.0, CM084266_1_69085555.1, CM084275_1_29098655.0, CM084272_1_1891465.1, CM084277_1_30027539.0, CM084277_1_29208301.0"
"90","adapter_trim.53.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B7.bam","2.06","2, 3, 5","2, 3","TRUE","CM084266_1_23321836.1, CM084279_1_28791311.1, CM084279_1_10147354.0, CM084279_1_10149628.1, CM084264_1_70471578.0, CM084264_1_26773675.1, CM084266_1_23295949.0, CM084266_1_69141161.1, CM084265_1_786811.0, CM084268_1_50200472.1, CM084274_1_3688102.0, CM084267_1_2652515.0, CM084269_1_15812965.1, CM084278_1_20734392.0, CM084268_1_22932623.0, CM084275_1_40706385.1, CM084264_1_68688975.1, CM084269_1_46688892.0, CM084274_1_4694239.1, CM084279_1_161458.0, CM084268_1_28845446.1, CM084266_1_57886823.1, CM084268_1_49719767.0, CM084270_1_4920968.0, CM084264_1_73931084.1, CM084267_1_2165108.0, CM084265_1_69230172.1, CM084265_1_46089269.0, CM084266_1_68643398.1, CM084265_1_71265301.0, CM084270_1_47076316.0, CM084268_1_50219223.0, CM084266_1_57882817.0, CM084270_1_47077465.1, CM084276_1_38960936.1, CM084266_1_67239899.1, CM084266_1_69085644.1, CM084279_1_10156946.1, CM084270_1_39395913.0, CM084266_1_57882847.1, CM084269_1_43525189.0, CM084279_1_10149596.1, CM084264_1_72912659.1, CM084274_1_4708745.1, CM084278_1_22667296.1, CM084276_1_37352420.1, CM084273_1_268153.0, CM084279_1_28791311.1, CM084269_1_47265457.0, CM084276_1_62473.0"
"91","adapter_trim.4.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B7.bam","2.07","2, 3, 5","2, 3","TRUE","CM084276_1_38271842.0, CM084269_1_42862716.1, CM084266_1_23295283.1, CM084271_1_218843.0, CM084267_1_5161036.0, CM084267_1_13226543.0, CM084264_1_70355068.0, CM084266_1_57882736.0, CM084264_1_64489814.0, CM084267_1_6420828.0, CM084276_1_4855640.0, CM084276_1_37987483.1, CM084268_1_28845439.1, CM084271_1_3814146.1, CM084278_1_20734513.1, CM084268_1_42009.1, CM084271_1_4574012.1, CM084275_1_25395465.0, CM084277_1_29208393.1, CM084265_1_61648598.1, CM084276_1_1500414.0, CM084279_1_31409239.0, CM084268_1_28845789.0, CM084264_1_68688356.0, CM084265_1_71795197.1, CM084278_1_23542543.0, CM084272_1_43469575.1, CM084279_1_32644251.1, CM084274_1_4778496.1, CM084268_1_24031433.0, CM084269_1_1580179.1, CM084278_1_5144630.1, CM084265_1_72368299.1, CM084269_1_1556138.1, CM084264_1_70171655.0, CM084273_1_31866087.0, CM084274_1_4792974.1, CM084274_1_4773546.1, CM084266_1_71166433.0, CM084279_1_10159275.0, CM084279_1_1064677.0, CM084266_1_68643487.0, CM084266_1_68319477.0, CM084264_1_70471566.1, CM084272_1_1308683.1, CM084265_1_70798125.0, CM084279_1_10150670.1, CM084271_1_26324154.1, CM084276_1_1856630.1, CM084279_1_31409578.1"
"92","adapter_trim.F1-J314-pH75.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B7.bam","1.28","2, 3, 5","2, 3","TRUE","CM084264_1_6517724.1, CM084265_1_71925176.0, CM084278_1_17460152.0, CM084266_1_68643487.0, CM084265_1_59221291.1, CM084277_1_29780894.1, CM084266_1_68322173.0, CM084268_1_23612506.0, CM084265_1_68019714.0, CM084267_1_11257252.1, CM084278_1_25830477.1, CM084267_1_6418351.1, CM084269_1_46858338.0, CM084270_1_1391764.0, CM084266_1_67239897.0, CM084276_1_37355346.1, CM084265_1_72074244.0, CM084265_1_68869208.1, CM084268_1_50219223.1, CM084279_1_1072342.1, CM084279_1_10156977.1, CM084274_1_4795858.0, CM084265_1_71797896.1, CM084273_1_4090291.0, CM084276_1_62244.0, CM084266_1_46766309.1, CM084277_1_18546601.0, CM084265_1_3130643.1, CM084273_1_42255116.0, CM084274_1_3691763.1, CM084266_1_64726584.0, CM084268_1_45613.1, CM084269_1_1556138.0, CM084265_1_68868203.0, CM084265_1_70979988.0, CM084271_1_344493.1, CM084275_1_38169337.0, CM084274_1_41688611.0, CM084279_1_31409261.0, CM084269_1_12905597.0, CM084274_1_3691337.1, CM084278_1_23547493.0, CM084266_1_25399242.1, CM084264_1_70182852.1, CM084271_1_276716.0, CM084278_1_5142968.1, CM084265_1_69009992.1, CM084274_1_4795058.1, CM084268_1_42009.1, CM084279_1_10149628.1"
"93","adapter_trim.F1-B10-pH8.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B7.bam","1.33","2, 4","2, 3","TRUE","CM084266_1_23321836.1, CM084279_1_28791311.1, CM084279_1_10147354.0, CM084279_1_10149628.1, CM084264_1_70471578.0, CM084264_1_26773675.1, CM084266_1_23295949.0, CM084266_1_69141161.1, CM084265_1_786811.0, CM084268_1_50200472.1, CM084274_1_3688102.0, CM084267_1_2652515.0, CM084269_1_15812965.1, CM084278_1_20734392.0, CM084268_1_22932623.0, CM084275_1_40706385.1, CM084264_1_68688975.1, CM084269_1_46688892.0, CM084274_1_4694239.1, CM084279_1_161458.0, CM084268_1_28845446.1, CM084266_1_57886823.1, CM084268_1_49719767.0, CM084270_1_4920968.0, CM084264_1_73931084.1, CM084267_1_2165108.0, CM084265_1_69230172.1, CM084265_1_46089269.0, CM084266_1_68643398.1, CM084265_1_71265301.0, CM084270_1_47076316.0, CM084268_1_50219223.0, CM084266_1_57882817.0, CM084270_1_47077465.1, CM084276_1_38960936.1, CM084266_1_67239899.1, CM084266_1_69085644.1, CM084279_1_10156946.1, CM084270_1_39395913.0, CM084266_1_57882847.1, CM084269_1_43525189.0, CM084279_1_10149596.1, CM084264_1_72912659.1, CM084274_1_4708745.1, CM084278_1_22667296.1, CM084276_1_37352420.1, CM084273_1_268153.0, CM084279_1_28791311.1, CM084269_1_47265457.0, CM084276_1_62473.0"
"94","adapter_trim.F1-J16-pH8.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B9.bam","1.23","1, 3","2, 3, 4, 5","TRUE","CM084264_1_64489814.1, CM084267_1_51248426.0, CM084271_1_30532481.1, CM084269_1_40447978.0, CM084272_1_18191738.0, CM084278_1_20695466.1, CM084266_1_68643450.1, CM084264_1_70175551.1, CM084270_1_39395894.1, CM084264_1_69287134.1, CM084267_1_11257252.1, CM084276_1_37353147.1, CM084270_1_10495977.1, CM084271_1_43851366.1, CM084265_1_8362505.0, CM084274_1_41835817.1, CM084268_1_50681546.0, CM084267_1_1134553.1, CM084275_1_120808.1, CM084274_1_42294261.0, CM084266_1_65571765.1, CM084270_1_4751834.0, CM084274_1_41688609.1, CM084271_1_19655927.0, CM084269_1_1558034.1, CM084272_1_1891465.1, CM084278_1_28652016.1, CM084271_1_43817237.0, CM084276_1_38787722.0, CM084276_1_38558658.0, CM084269_1_1567360.1, CM084268_1_45574.1, CM084264_1_34294487.1, CM084269_1_1572991.1, CM084269_1_15823421.0, CM084269_1_35627061.1, CM084273_1_31866816.1, CM084264_1_74076720.1, CM084264_1_2738036.1, CM084275_1_675849.0, CM084270_1_32126729.0, CM084270_1_4921089.1, CM084274_1_4694230.0, CM084269_1_35627068.1, CM084269_1_15828548.0, CM084269_1_12905597.0, CM084265_1_71925452.0, CM084271_1_3820355.0, CM084269_1_42862797.0, CM084269_1_41809360.0"
"95","adapter_trim.155.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B9.bam","0.92","2, 3, 4, 5","2, 3, 4, 5","TRUE","CM084275_1_23096151.0, CM084266_1_66377772.0, CM084276_1_38558585.0, CM084265_1_68869208.0, CM084268_1_28855779.0, CM084274_1_4694967.1, CM084267_1_728194.1, CM084265_1_69381455.0, CM084278_1_279354.1, CM084266_1_64723799.1, CM084272_1_18191738.1, CM084269_1_4636404.1, CM084271_1_44083010.0, CM084275_1_23083662.1, CM084266_1_68643487.0, CM084269_1_41819713.1, CM084267_1_8687374.1, CM084279_1_1062144.0, CM084268_1_3691710.1, CM084265_1_65233014.1, CM084267_1_50993981.1, CM084274_1_4730203.1, CM084274_1_4863726.0, CM084276_1_36515301.1, CM084265_1_64581822.1, CM084267_1_2908957.1, CM084265_1_71831409.0, CM084264_1_72118711.0, CM084274_1_4798803.1, CM084265_1_60316158.1, CM084278_1_23541042.1, CM084264_1_70175500.0, CM084266_1_65401945.1, CM084277_1_29782029.0, CM084276_1_20157067.0, CM084279_1_33014997.0, CM084273_1_7839324.1, CM084277_1_31027250.0, CM084277_1_5803906.0, CM084276_1_2841302.1, CM084265_1_64765147.0, CM084275_1_328864.1, CM084270_1_46587592.1, CM084269_1_12905587.0, CM084265_1_66143640.1, CM084266_1_58102684.0, CM084268_1_42024.1, CM084273_1_32698894.1, CM084266_1_68960355.0, CM084267_1_13261525.1"
"96","adapter_trim.F1-J70-pH8.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B9.bam","1.22","2, 4","2, 3, 4, 5","TRUE","CM084269_1_12903174.0, CM084264_1_75512053.0, CM084275_1_25395462.1, CM084276_1_38539465.1, CM084265_1_64196870.1, CM084274_1_4863175.1, CM084267_1_2908962.0, CM084277_1_30953045.1, CM084275_1_1304748.1, CM084274_1_42859664.0, CM084267_1_5161043.0, CM084274_1_4726637.0, CM084265_1_72091635.1, CM084272_1_1891451.1, CM084274_1_4708735.0, CM084268_1_50323846.0, CM084266_1_58098009.0, CM084272_1_675601.0, CM084279_1_1871842.1, CM084267_1_6418250.0, CM084268_1_50790925.0, CM084274_1_34977131.0, CM084271_1_379028.0, CM084266_1_57888563.0, CM084270_1_42349010.1, CM084267_1_8118559.1, CM084264_1_72117194.0, CM084275_1_524618.0, CM084269_1_1572344.1, CM084267_1_4505277.1, CM084267_1_4505277.0, CM084264_1_72929492.1, CM084265_1_46089462.1, CM084273_1_31863792.0, CM084276_1_38539465.0, CM084275_1_40519747.1, CM084276_1_4238176.0, CM084278_1_5144747.1, CM084264_1_66525875.0, CM084279_1_33759516.1, CM084266_1_64725837.1, CM084277_1_29780894.1, CM084267_1_51000174.0, CM084264_1_6517652.1, CM084279_1_1892713.0, CM084266_1_69085555.1, CM084275_1_29098655.0, CM084272_1_1891465.1, CM084277_1_30027539.0, CM084277_1_29208301.0"
"97","adapter_trim.F1-J113-pH8.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B9.bam","1.12","1, 3","2, 3, 4, 5","TRUE","CM084266_1_23321803.1, CM084270_1_4920961.1, CM084274_1_4694916.1, CM084276_1_1625257.1, CM084267_1_699449.0, CM084269_1_42862797.0, CM084271_1_43851333.0, CM084265_1_59221309.0, CM084279_1_33759502.0, CM084265_1_72637027.1, CM084275_1_529192.1, CM084271_1_19655964.1, CM084277_1_29780093.0, CM084271_1_39686056.0, CM084279_1_929045.0, CM084268_1_50224889.1, CM084265_1_54591404.1, CM084272_1_43469486.1, CM084269_1_15799434.0, CM084275_1_66834.1, CM084266_1_70707518.1, CM084270_1_46589386.1, CM084279_1_32650016.0, CM084268_1_42745.0, CM084266_1_68320536.1, CM084274_1_4066885.1, CM084275_1_25395465.1, CM084276_1_20157216.0, CM084266_1_69056442.0, CM084268_1_4036222.1, CM084269_1_1526868.1, CM084267_1_2309126.0, CM084265_1_72990731.0, CM084267_1_8118654.0, CM084271_1_3821161.1, CM084274_1_4812118.1, CM084268_1_9292468.1, CM084265_1_64735166.0, CM084265_1_794917.0, CM084274_1_42294261.0, CM084265_1_1062161.0, CM084279_1_31068246.1, CM084274_1_4788623.1, CM084265_1_69381534.0, CM084271_1_379057.1, CM084265_1_54595186.0, CM084267_1_52593775.1, CM084264_1_34300042.1, CM084269_1_45280054.0, CM084276_1_38773525.0"
"98","adapter_trim.F1-B1-pH75.bam","adapter_trim.F0-B27.bam","adapter_trim.F0-B9.bam","1.29","3","2, 3, 4, 5","TRUE","CM084276_1_38271842.0, CM084269_1_42862716.1, CM084266_1_23295283.1, CM084271_1_218843.0, CM084267_1_5161036.0, CM084267_1_13226543.0, CM084264_1_70355068.0, CM084266_1_57882736.0, CM084264_1_64489814.0, CM084267_1_6420828.0, CM084276_1_4855640.0, CM084276_1_37987483.1, CM084268_1_28845439.1, CM084271_1_3814146.1, CM084278_1_20734513.1, CM084268_1_42009.1, CM084271_1_4574012.1, CM084275_1_25395465.0, CM084277_1_29208393.1, CM084265_1_61648598.1, CM084276_1_1500414.0, CM084279_1_31409239.0, CM084268_1_28845789.0, CM084264_1_68688356.0, CM084265_1_71795197.1, CM084278_1_23542543.0, CM084272_1_43469575.1, CM084279_1_32644251.1, CM084274_1_4778496.1, CM084268_1_24031433.0, CM084269_1_1580179.1, CM084278_1_5144630.1, CM084265_1_72368299.1, CM084269_1_1556138.1, CM084264_1_70171655.0, CM084273_1_31866087.0, CM084274_1_4792974.1, CM084274_1_4773546.1, CM084266_1_71166433.0, CM084279_1_10159275.0, CM084279_1_1064677.0, CM084266_1_68643487.0, CM084266_1_68319477.0, CM084264_1_70471566.1, CM084272_1_1308683.1, CM084265_1_70798125.0, CM084279_1_10150670.1, CM084271_1_26324154.1, CM084276_1_1856630.1, CM084279_1_31409578.1"
"99","adapter_trim.F1-B5-pH8.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B9.bam","1.49","2, 4, 5","2, 3, 4, 5","TRUE","CM084272_1_2073141.0, CM084266_1_69623578.0, CM084266_1_62460055.0, CM084264_1_69275359.1, CM084271_1_44069731.0, CM084275_1_529155.1, CM084264_1_72054055.0, CM084264_1_69861955.1, CM084277_1_30611507.1, CM084279_1_1079183.1, CM084265_1_71265301.1, CM084278_1_8558559.0, CM084265_1_71827765.1, CM084265_1_59221309.0, CM084278_1_28652016.0, CM084276_1_1856932.1, CM084266_1_57885157.0, CM084269_1_15823954.1, CM084265_1_71925452.1, CM084268_1_49719767.1, CM084265_1_69230172.0, CM084279_1_32648014.1, CM084269_1_35627230.0, CM084279_1_10150672.1, CM084276_1_38787722.0, CM084271_1_1052216.1, CM084269_1_40337595.1, CM084276_1_38558690.0, CM084274_1_4792351.1, CM084275_1_39776496.0, CM084266_1_66377784.0, CM084276_1_38285682.1, CM084275_1_35722060.1, CM084279_1_32917233.1, CM084271_1_44090302.0, CM084268_1_50321964.0, CM084266_1_64164380.1, CM084265_1_3130643.0, CM084275_1_39780958.0, CM084265_1_69381455.0, CM084269_1_39736980.0, CM084272_1_18188792.1, CM084268_1_2832731.0, CM084270_1_4751853.0, CM084274_1_7449618.0, CM084268_1_50679570.0, CM084272_1_18191738.0, CM084266_1_63167162.1, CM084265_1_59221301.0, CM084268_1_42089.0"
"100","adapter_trim.154.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B9.bam","1.79","2, 4","2, 3, 4, 5","TRUE","CM084269_1_35642171.0, CM084265_1_70975032.0, CM084267_1_2910789.0, CM084266_1_68519988.0, CM084265_1_59220865.0, CM084264_1_70173624.0, CM084276_1_1625254.1, CM084274_1_3692509.1, CM084271_1_44104315.0, CM084273_1_31862312.0, CM084274_1_4793084.1, CM084273_1_31865817.0, CM084272_1_41046375.1, CM084279_1_10149633.1, CM084265_1_59221320.0, CM084273_1_10381194.1, CM084267_1_832157.0, CM084268_1_50693763.1, CM084271_1_1033797.1, CM084265_1_70801089.0, CM084266_1_58099055.0, CM084275_1_36059096.0, CM084269_1_43523784.1, CM084268_1_24030545.1, CM084274_1_4795058.0, CM084276_1_4238176.1, CM084264_1_34291216.0, CM084264_1_66525874.0, CM084271_1_37237146.1, CM084274_1_4788084.0, CM084266_1_64164380.0, CM084276_1_2841292.0, CM084275_1_35717364.0, CM084274_1_4863996.1, CM084276_1_11709759.0, CM084265_1_66141830.1, CM084264_1_70456944.0, CM084278_1_31960662.0, CM084264_1_34294652.0, CM084275_1_529178.0, CM084268_1_50681646.1, CM084265_1_794877.0, CM084274_1_4729950.1, CM084269_1_43523950.0, CM084269_1_15817354.1, CM084270_1_4921025.1, CM084275_1_35722051.0, CM084279_1_1062144.0, CM084275_1_35717364.1, CM084264_1_6151084.1"
"101","adapter_trim.F1-J311-pH75.bam","adapter_trim.F0-B11.bam","adapter_trim.F0-B9.bam","1.24","4, 5","2, 3, 4, 5","TRUE","CM084264_1_6517724.0, CM084276_1_38558602.0, CM084264_1_69712159.1, CM084273_1_7839386.0, CM084271_1_1052216.1, CM084276_1_38558590.0, CM084275_1_35717367.0, CM084265_1_71899674.1, CM084268_1_3691693.1, CM084266_1_59802321.0, CM084266_1_68319477.1, CM084275_1_77171.1, CM084266_1_59802398.1, CM084271_1_218791.1, CM084277_1_17835716.0, CM084275_1_39780930.0, CM084268_1_24030404.0, CM084278_1_16767343.0, CM084274_1_4778747.0, CM084266_1_64002736.0, CM084269_1_1563979.1, CM084268_1_50200519.1, CM084276_1_25809477.0, CM084268_1_3695260.1, CM084271_1_337322.0, CM084276_1_1856904.0, CM084272_1_23578669.0, CM084264_1_64487824.1, CM084269_1_15813148.1, CM084266_1_23317745.0, CM084279_1_1892713.1, CM084276_1_38096618.1, CM084279_1_31409052.1, CM084266_1_64726584.1, CM084271_1_3821131.0, CM084274_1_4793173.1, CM084270_1_47103324.0, CM084266_1_67912135.1, CM084266_1_63167162.0, CM084274_1_11694910.1, CM084273_1_42285391.0, CM084264_1_74800241.1, CM084278_1_22667330.0, CM084273_1_7839386.1, CM084266_1_71224927.0, CM084268_1_24031408.0, CM084277_1_29781979.1, CM084266_1_57884809.0, CM084269_1_15799430.0, CM084268_1_24030404.0"
