"","sire","dam","id","loci","n.loci","LLRdam","LLRsire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"124","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J164-pH7.bam","CM084264_1_73291573.1, CM084277_1_30953045.0, CM084266_1_67912135.1, CM084264_1_70391024.1, CM084265_1_72986696.1, CM084274_1_3691349.0, CM084277_1_29208395.1, CM084266_1_1233079.1, CM084266_1_59802321.0, CM084268_1_23612508.0, CM084264_1_73927178.1, CM084273_1_214008.1, CM084271_1_43868189.0, CM084265_1_69381551.0, CM084268_1_2832742.0, CM084274_1_5120654.1, CM084272_1_7002400.1, CM084266_1_46766307.0, CM084265_1_69924624.1, CM084270_1_8444546.1, CM084278_1_20689098.0, CM084266_1_58098009.1, CM084266_1_50301523.0, CM084269_1_43524104.0, CM084265_1_68807634.1, CM084272_1_9069880.0, CM084273_1_32683001.0, CM084278_1_24948349.1, CM084266_1_68319456.1, CM084269_1_43524068.0, CM084272_1_43480818.1, CM084275_1_40706385.1, CM084266_1_50301523.1, CM084264_1_73300783.0, CM084277_1_36519491.0","35","-0.01","-0.08","0.09","2, 4","3","FALSE"
"125","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B8-pH7.bam","CM084268_1_45574.1, CM084273_1_31863691.0, CM084266_1_58086170.0, CM084275_1_25388559.1, CM084274_1_3691747.1, CM084276_1_25809512.1, CM084276_1_38773525.1, CM084268_1_1326643.1, CM084275_1_66811.1, CM084275_1_23096151.0, CM084264_1_75338719.1, CM084265_1_69381524.1, CM084271_1_1033926.1, CM084267_1_13231056.1, CM084264_1_75278242.0, CM084266_1_70707608.1, CM084274_1_4863965.1, CM084266_1_71149023.0, CM084271_1_287653.1, CM084264_1_6517635.1, CM084277_1_28144351.0, CM084279_1_1064861.0, CM084264_1_70174668.1, CM084277_1_31027256.0, CM084276_1_20157071.0, CM084271_1_3821267.0, CM084276_1_20157323.0, CM084270_1_46587591.1, CM084269_1_47255820.1, CM084269_1_46688892.0, CM084268_1_50679469.0, CM084267_1_52591726.1, CM084276_1_25975836.0, CM084276_1_38285696.0, CM084266_1_1230887.1","35","-0.25","-0.69","0.94","2","3","FALSE"
"126","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-B16-pH7.bam","CM084267_1_700114.0, CM084271_1_3819548.1, CM084264_1_73152605.1, CM084271_1_10301938.0, CM084264_1_66439628.1, CM084277_1_10417489.0, CM084271_1_26325707.1, CM084269_1_46733053.0, CM084266_1_23295280.1, CM084274_1_4796079.1, CM084264_1_75480216.1, CM084273_1_31865846.1, CM084276_1_25813402.1, CM084264_1_73152528.1, CM084267_1_2653035.1, CM084278_1_22667331.0, CM084265_1_65232929.0, CM084274_1_4694522.1, CM084266_1_70400231.0, CM084278_1_20623588.0, CM084266_1_68884692.1, CM084275_1_35722058.1, CM084272_1_33623932.0, CM084265_1_8361584.0, CM084272_1_36474160.1, CM084266_1_71149023.1, CM084272_1_2073141.0, CM084274_1_4694558.1, CM084271_1_10301897.0, CM084270_1_4921089.0, CM084274_1_4862784.1, CM084264_1_26777912.0, CM084278_1_8558512.1, CM084279_1_1062150.1, CM084275_1_35719374.1","35","-0.38","-0.41","0.79","1, 4","3","FALSE"
"127","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-B12-pH7.bam","CM084265_1_69924624.1, CM084277_1_31027250.0, CM084264_1_6990394.1, CM084267_1_2646656.1, CM084276_1_38773525.1, CM084268_1_50323442.0, CM084264_1_26773648.1, CM084266_1_50301559.1, CM084266_1_67239897.0, CM084264_1_74721244.0, CM084275_1_42592938.0, CM084265_1_72637027.1, CM084265_1_72368245.1, CM084273_1_31864741.0, CM084271_1_37237149.1, CM084278_1_20861266.1, CM084265_1_60215543.0, CM084267_1_2135741.0, CM084268_1_50679570.0, CM084278_1_22656620.1, CM084269_1_46858338.0, CM084271_1_44190489.1, CM084269_1_15812965.1, CM084274_1_21933150.1, CM084265_1_64196855.0, CM084268_1_28845782.0, CM084264_1_72075479.1, CM084275_1_29098881.0, CM084268_1_50693767.0, CM084266_1_57888563.0, CM084264_1_70355057.1, CM084268_1_42863.1, CM084276_1_37352422.1, CM084276_1_38552515.1, CM084267_1_48167440.0","35","-0.26","-0.31","0.57","3","3","TRUE"
"128","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B16-pH7.bam","CM084276_1_38287449.1, CM084268_1_42745.1, CM084276_1_2855915.0, CM084269_1_1558064.1, CM084272_1_18188802.0, CM084265_1_68806450.0, CM084272_1_11675265.1, CM084268_1_3704020.1, CM084275_1_39776646.1, CM084275_1_312849.1, CM084273_1_32698886.1, CM084271_1_1034868.1, CM084271_1_7136506.1, CM084275_1_29098655.1, CM084276_1_62244.0, CM084267_1_30269806.0, CM084275_1_39776469.1, CM084265_1_54591384.1, CM084269_1_1556253.0, CM084268_1_1326519.1, CM084265_1_72071376.0, CM084273_1_11263082.0, CM084278_1_20695466.1, CM084270_1_46587624.1, CM084276_1_25809541.0, CM084273_1_42285577.0, CM084266_1_66383611.0, CM084266_1_69625511.1, CM084278_1_25830477.0, CM084264_1_71189810.1, CM084266_1_68515581.1, CM084268_1_28851946.0, CM084269_1_15823421.1, CM084264_1_74721329.1, CM084275_1_267983.0","35","-0.37","-0.77","1.14","1","3","FALSE"
"129","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J206-pH7.bam","CM084274_1_42855649.1, CM084264_1_34293018.1, CM084271_1_44077305.1, CM084279_1_10150674.1, CM084264_1_34294469.0, CM084279_1_10157014.1, CM084276_1_25813402.0, CM084266_1_68322194.1, CM084270_1_46590815.0, CM084276_1_37352420.1, CM084267_1_1134553.0, CM084264_1_64487818.1, CM084264_1_64874049.1, CM084266_1_23295918.0, CM084279_1_10149628.0, CM084265_1_64735335.1, CM084268_1_50225025.1, CM084268_1_22932623.1, CM084276_1_38558658.1, CM084266_1_57889035.0, CM084272_1_9069881.0, CM084264_1_70210134.0, CM084271_1_19655964.0, CM084275_1_327918.1, CM084272_1_1883699.1, CM084266_1_58087892.0, CM084267_1_13261525.1, CM084265_1_66143662.1, CM084269_1_1572335.0, CM084277_1_36521175.1, CM084273_1_31865846.0, CM084268_1_1326636.0, CM084276_1_38559639.1, CM084272_1_18170755.1, CM084278_1_281238.1","35","-0.24","-0.37","0.61","2","3","FALSE"
"130","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084270_1_46587632.1, CM084265_1_66143673.1, CM084279_1_32662843.1, CM084267_1_9176202.0, CM084271_1_43860422.0, CM084269_1_1558034.1, CM084278_1_16767343.1, CM084271_1_44073407.1, CM084270_1_8444534.1, CM084266_1_64723817.0, CM084275_1_38995260.1, CM084269_1_4628639.1, CM084274_1_42294261.1, CM084264_1_73926177.0, CM084276_1_61700.1, CM084265_1_71926735.1, CM084265_1_70801089.1, CM084272_1_18194957.1, CM084267_1_50994193.1, CM084272_1_29973150.1, CM084265_1_58487819.1, CM084266_1_57882838.1, CM084277_1_1858860.1, CM084267_1_5165671.1, CM084266_1_68643398.1, CM084265_1_73061223.1, CM084279_1_32640566.0, CM084266_1_69632418.1, CM084268_1_46448.1, CM084266_1_66483880.1, CM084275_1_400320.1, CM084264_1_68688963.0, CM084264_1_74800272.0, CM084274_1_4868380.0, CM084277_1_4875961.1","35","-0.63","-0.6","1.23","2","3","FALSE"
"131","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J166-pH7.bam","CM084272_1_18192676.1, CM084271_1_257149.0, CM084265_1_68786095.1, CM084267_1_30269806.0, CM084265_1_58036330.0, CM084277_1_30611511.0, CM084276_1_1855843.0, CM084279_1_32915269.0, CM084265_1_791030.0, CM084275_1_39491731.1, CM084266_1_62460034.0, CM084267_1_832157.1, CM084271_1_44070260.0, CM084279_1_992716.1, CM084274_1_4704387.1, CM084265_1_71853183.0, CM084265_1_71820616.1, CM084264_1_70175539.1, CM084264_1_65408.0, CM084271_1_44070313.1, CM084268_1_22932623.0, CM084275_1_39501427.0, CM084276_1_38271843.1, CM084274_1_4788669.1, CM084273_1_31865846.0, CM084279_1_1062128.1, CM084269_1_43525214.0, CM084267_1_52092644.1, CM084279_1_1196447.0, CM084274_1_4792351.0, CM084270_1_46587592.1, CM084277_1_5803906.0, CM084276_1_1856888.1, CM084270_1_19464668.0, CM084268_1_3704001.1","35","-0.04","-0.21","0.25","2, 4","3","FALSE"
"132","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J184-pH7.bam","CM084276_1_38117387.1, CM084265_1_71826940.1, CM084265_1_66143629.1, CM084266_1_23295918.0, CM084265_1_71820726.1, CM084276_1_38864870.0, CM084274_1_11619945.0, CM084277_1_30953045.0, CM084275_1_312851.0, CM084265_1_68789108.0, CM084274_1_42859658.1, CM084272_1_18574376.1, CM084275_1_39501427.1, CM084276_1_1856932.1, CM084278_1_4074311.0, CM084274_1_4792243.1, CM084267_1_2081902.0, CM084264_1_34301201.0, CM084274_1_4788623.0, CM084266_1_71148883.1, CM084267_1_52896264.1, CM084279_1_1073381.0, CM084269_1_15809964.1, CM084265_1_71831409.1, CM084265_1_14403558.1, CM084274_1_4694916.0, CM084275_1_25393263.0, CM084266_1_57886490.0, CM084265_1_24901859.0, CM084274_1_4674050.0, CM084271_1_1033792.0, CM084277_1_30626985.0, CM084279_1_10150670.0, CM084264_1_6956700.1, CM084269_1_40338566.0","35","-0.21","-0.31","0.52","3","3","TRUE"
"133","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J186-pH7.bam","CM084265_1_59221383.1, CM084265_1_71925442.0, CM084271_1_44070252.0, CM084271_1_11500090.0, CM084272_1_33606995.1, CM084264_1_6151084.1, CM084279_1_10159270.1, CM084276_1_2855799.0, CM084270_1_42355508.0, CM084272_1_33616442.0, CM084266_1_69723117.1, CM084275_1_327936.0, CM084268_1_3695260.1, CM084267_1_11257252.1, CM084274_1_42859658.0, CM084266_1_70706235.1, CM084275_1_38169321.1, CM084266_1_69545761.1, CM084268_1_46422.0, CM084269_1_15799403.0, CM084277_1_6198970.0, CM084271_1_1033792.0, CM084269_1_46688892.0, CM084268_1_49735243.0, CM084264_1_70466147.0, CM084276_1_38775920.0, CM084265_1_959807.1, CM084265_1_70577871.0, CM084276_1_37353154.1, CM084271_1_44104315.1, CM084265_1_54595174.1, CM084264_1_73311149.0, CM084275_1_312851.1, CM084267_1_2908962.0, CM084274_1_4694239.0","35","-0.32","-0.23","0.55","3","3, 4","TRUE"
"134","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J225-pH7.bam","CM084264_1_6151081.0, CM084271_1_30532481.0, CM084275_1_39776646.1, CM084274_1_7449618.1, CM084269_1_45238238.1, CM084271_1_256574.1, CM084269_1_40447963.1, CM084267_1_699449.0, CM084275_1_25393266.1, CM084278_1_23542095.0, CM084277_1_29208305.1, CM084271_1_289999.0, CM084269_1_15798363.0, CM084273_1_268153.0, CM084277_1_30027550.0, CM084278_1_279479.0, CM084265_1_14403558.1, CM084264_1_61167131.0, CM084277_1_10417520.1, CM084267_1_2081904.1, CM084279_1_31409052.1, CM084266_1_69052082.0, CM084269_1_43529904.0, CM084269_1_1567834.0, CM084267_1_11257220.1, CM084271_1_19655228.0, CM084277_1_18545080.0, CM084270_1_9413173.1, CM084271_1_19655871.0, CM084275_1_25395479.0, CM084279_1_1871842.1, CM084265_1_69915221.1, CM084270_1_4920904.1, CM084276_1_38960928.0, CM084266_1_69085644.1","35","-0.33","-0.49","0.82","1","3, 4","FALSE"
"135","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J165-pH7.bam","CM084270_1_46587632.1, CM084265_1_66143673.1, CM084279_1_32662843.1, CM084267_1_9176202.0, CM084271_1_43860422.0, CM084269_1_1558034.1, CM084278_1_16767343.1, CM084271_1_44073407.1, CM084270_1_8444534.1, CM084266_1_64723817.0, CM084275_1_38995260.1, CM084269_1_4628639.1, CM084274_1_42294261.1, CM084264_1_73926177.0, CM084276_1_61700.1, CM084265_1_71926735.1, CM084265_1_70801089.1, CM084272_1_18194957.1, CM084267_1_50994193.1, CM084272_1_29973150.1, CM084265_1_58487819.1, CM084266_1_57882838.1, CM084277_1_1858860.1, CM084267_1_5165671.1, CM084266_1_68643398.1, CM084265_1_73061223.1, CM084279_1_32640566.0, CM084266_1_69632418.1, CM084268_1_46448.1, CM084266_1_66483880.1, CM084275_1_400320.1, CM084264_1_68688963.0, CM084264_1_74800272.0, CM084274_1_4868380.0, CM084277_1_4875961.1","35","-0.45","-0.34","0.79","3","3, 4","TRUE"
"136","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J202-pH7.bam","CM084275_1_40706324.0, CM084276_1_1625423.1, CM084278_1_20734392.1, CM084265_1_1816578.0, CM084275_1_23083657.0, CM084264_1_70471578.1, CM084271_1_26324154.1, CM084271_1_44075852.1, CM084274_1_4730203.1, CM084267_1_52092644.0, CM084276_1_1856902.1, CM084265_1_68806425.0, CM084264_1_70355052.0, CM084269_1_42862716.1, CM084279_1_31068246.0, CM084270_1_32126728.1, CM084277_1_4875753.0, CM084273_1_32698886.1, CM084264_1_72011674.1, CM084274_1_4869924.1, CM084266_1_64002578.0, CM084270_1_32126102.0, CM084268_1_3699708.0, CM084264_1_72118711.0, CM084274_1_4694578.1, CM084268_1_24031408.1, CM084266_1_70706207.0, CM084269_1_1567396.1, CM084275_1_38995359.1, CM084268_1_24030546.1, CM084271_1_257176.0, CM084269_1_12903174.1, CM084275_1_675783.1, CM084267_1_2908966.1, CM084271_1_37244915.0","35","0.13","-0.32","0.45","3","3, 4","TRUE"
"137","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J184-pH7.bam","CM084271_1_256574.0, CM084266_1_57884809.0, CM084277_1_30168398.1, CM084274_1_4793445.0, CM084267_1_13261525.0, CM084265_1_73060895.1, CM084269_1_42862704.1, CM084268_1_3699581.1, CM084266_1_71166435.1, CM084267_1_6421227.1, CM084264_1_73886234.0, CM084268_1_49719731.1, CM084268_1_50681546.1, CM084274_1_5566177.1, CM084267_1_8118616.0, CM084264_1_72054043.1, CM084279_1_32915259.0, CM084269_1_15817354.1, CM084269_1_12904900.0, CM084272_1_18193899.1, CM084277_1_5804570.1, CM084278_1_22660266.0, CM084270_1_42355544.0, CM084271_1_218855.0, CM084276_1_12383618.0, CM084275_1_66811.1, CM084266_1_70706207.1, CM084273_1_31863596.0, CM084265_1_72178237.0, CM084276_1_38773525.0, CM084271_1_10301903.0, CM084274_1_4795858.1, CM084266_1_66377784.0, CM084275_1_312842.1, CM084276_1_38285682.1","35","-0.62","-0.49","1.11","2, 4","3, 4","TRUE"
"138","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B10-pH7.bam","CM084274_1_41835817.1, CM084269_1_12905592.0, CM084265_1_959807.0, CM084264_1_74273479.1, CM084278_1_279479.1, CM084266_1_71166433.0, CM084264_1_74721329.1, CM084272_1_18188620.1, CM084275_1_400292.0, CM084266_1_69095441.0, CM084274_1_4812546.0, CM084269_1_4636404.0, CM084264_1_69757037.1, CM084271_1_19656061.1, CM084279_1_161458.0, CM084277_1_30629891.0, CM084276_1_25809361.1, CM084264_1_73927181.0, CM084272_1_18194192.1, CM084265_1_54591404.0, CM084274_1_3692513.1, CM084274_1_4769088.1, CM084278_1_22656620.1, CM084275_1_39491725.0, CM084277_1_18541349.0, CM084276_1_31737936.0, CM084269_1_35642171.0, CM084269_1_15812965.1, CM084277_1_36519491.0, CM084270_1_46587624.1, CM084268_1_23612506.0, CM084277_1_30631457.1, CM084272_1_18189795.0, CM084271_1_19655820.0, CM084277_1_29781979.1","35","0.04","-0.08","0.12","1","3, 4","FALSE"
"139","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J187-pH7.bam","CM084276_1_38489687.1, CM084274_1_4863872.0, CM084271_1_44083010.1, CM084274_1_12659015.1, CM084275_1_25388559.1, CM084269_1_4635012.1, CM084267_1_9175848.0, CM084266_1_57888640.0, CM084270_1_4921025.0, CM084264_1_69903182.1, CM084271_1_379009.0, CM084272_1_1891434.1, CM084266_1_816291.1, CM084267_1_2652523.0, CM084266_1_25399242.0, CM084272_1_33623932.0, CM084265_1_71794015.1, CM084264_1_69682047.1, CM084266_1_69315495.1, CM084276_1_20157216.0, CM084279_1_32915293.1, CM084275_1_39781005.1, CM084264_1_34294033.1, CM084269_1_45238132.0, CM084276_1_61679.0, CM084264_1_70173613.1, CM084276_1_62473.1, CM084270_1_1553326.1, CM084274_1_4695205.1, CM084278_1_23555170.1, CM084274_1_34977105.0, CM084265_1_68869491.1, CM084270_1_46587624.0, CM084270_1_4921031.1, CM084273_1_42294202.1","35","-0.31","-0.33","0.64","1","3, 4","FALSE"
"140","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084274_1_5566177.1, CM084270_1_46588177.0, CM084264_1_34294487.0, CM084271_1_39686056.1, CM084279_1_649298.0, CM084276_1_1847305.0, CM084271_1_44104315.1, CM084265_1_1229890.0, CM084275_1_40706385.1, CM084268_1_50202339.0, CM084267_1_2910813.1, CM084267_1_13261525.1, CM084274_1_4709671.0, CM084266_1_68882944.0, CM084266_1_68515581.0, CM084269_1_45310979.1, CM084269_1_1577748.0, CM084269_1_40338566.1, CM084266_1_66483880.0, CM084270_1_4751873.0, CM084277_1_30611561.0, CM084279_1_31409052.0, CM084264_1_64489814.0, CM084266_1_57888563.0, CM084265_1_68806466.0, CM084264_1_69271980.1, CM084275_1_327443.1, CM084267_1_2908860.1, CM084269_1_46692120.0, CM084274_1_4694230.1, CM084274_1_4788623.0, CM084276_1_4238176.0, CM084275_1_36059374.1, CM084269_1_1556935.1, CM084278_1_23541049.0","35","0.02","0.49","0.51","3","3, 4","TRUE"
"141","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J205-pH7.bam","CM084270_1_46587632.1, CM084265_1_66143673.1, CM084279_1_32662843.1, CM084267_1_9176202.0, CM084271_1_43860422.0, CM084269_1_1558034.1, CM084278_1_16767343.1, CM084271_1_44073407.1, CM084270_1_8444534.1, CM084266_1_64723817.0, CM084275_1_38995260.1, CM084269_1_4628639.1, CM084274_1_42294261.1, CM084264_1_73926177.0, CM084276_1_61700.1, CM084265_1_71926735.1, CM084265_1_70801089.1, CM084272_1_18194957.1, CM084267_1_50994193.1, CM084272_1_29973150.1, CM084265_1_58487819.1, CM084266_1_57882838.1, CM084277_1_1858860.1, CM084267_1_5165671.1, CM084266_1_68643398.1, CM084265_1_73061223.1, CM084279_1_32640566.0, CM084266_1_69632418.1, CM084268_1_46448.1, CM084266_1_66483880.1, CM084275_1_400320.1, CM084264_1_68688963.0, CM084264_1_74800272.0, CM084274_1_4868380.0, CM084277_1_4875961.1","35","-0.26","-0.9","1.16","3","3, 4","TRUE"
"142","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084265_1_959800.1, CM084278_1_22644747.1, CM084275_1_120808.0, CM084279_1_160989.1, CM084271_1_346616.1, CM084264_1_34294469.0, CM084275_1_675849.1, CM084271_1_3819548.1, CM084278_1_8558506.0, CM084271_1_19655228.0, CM084266_1_69547380.1, CM084276_1_20157323.1, CM084270_1_42355544.0, CM084274_1_42859635.0, CM084276_1_60278.0, CM084268_1_4036222.1, CM084276_1_12383618.0, CM084266_1_62468799.0, CM084278_1_22644846.1, CM084265_1_61648598.1, CM084279_1_32917232.1, CM084265_1_65204740.1, CM084278_1_279354.0, CM084274_1_4870391.0, CM084274_1_4694230.1, CM084265_1_70798989.0, CM084268_1_1326636.1, CM084275_1_23083657.0, CM084271_1_43920589.0, CM084264_1_2737867.0, CM084268_1_50679553.1, CM084274_1_41688611.1, CM084270_1_42348998.0, CM084267_1_2908852.1, CM084266_1_50301523.1","35","-0.46","-0.26","0.72","3","3, 4","TRUE"
"143","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J186-pH7.bam","CM084266_1_69625503.1, CM084266_1_52832550.1, CM084271_1_340905.1, CM084274_1_4785935.1, CM084271_1_10301938.0, CM084271_1_44073407.0, CM084276_1_38539342.1, CM084269_1_40438751.0, CM084266_1_50301468.1, CM084275_1_40706324.0, CM084271_1_37244915.1, CM084268_1_28855770.1, CM084277_1_30168106.1, CM084268_1_50739238.0, CM084269_1_12903174.1, CM084264_1_2740287.0, CM084274_1_4694551.0, CM084269_1_45310961.0, CM084276_1_38773530.0, CM084266_1_69085644.0, CM084279_1_649336.1, CM084266_1_62460034.1, CM084264_1_72117194.1, CM084276_1_38787722.1, CM084265_1_8362505.1, CM084264_1_61167161.1, CM084264_1_72054047.0, CM084267_1_11257252.0, CM084264_1_74191504.1, CM084266_1_68960407.0, CM084273_1_42287132.1, CM084279_1_1070763.0, CM084274_1_4863779.1, CM084270_1_39395913.1, CM084278_1_32252684.1","35","0.01","-0.31","0.32","2, 4","3, 4","TRUE"
"144","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J189-pH7.bam","CM084270_1_42345710.0, CM084271_1_44091713.1, CM084274_1_7310951.0, CM084274_1_4788638.0, CM084275_1_40519747.0, CM084275_1_66834.0, CM084271_1_290137.1, CM084269_1_1556935.1, CM084270_1_12307506.0, CM084268_1_3695238.1, CM084264_1_64874049.1, CM084268_1_28845522.0, CM084264_1_2740163.0, CM084273_1_31864421.0, CM084278_1_34806817.0, CM084268_1_50225498.0, CM084264_1_74191504.1, CM084272_1_18553651.0, CM084269_1_43525146.1, CM084267_1_51167096.1, CM084267_1_52593725.0, CM084265_1_70979988.1, CM084276_1_62221.1, CM084266_1_50301523.1, CM084265_1_59221155.1, CM084266_1_67235326.1, CM084276_1_38864870.0, CM084270_1_39395913.0, CM084279_1_31065250.0, CM084276_1_38072623.1, CM084278_1_23541775.1, CM084275_1_400262.1, CM084272_1_2073150.0, CM084269_1_4635071.1, CM084267_1_51242797.1","35","0.03","-0.04","0.07","3","3, 4","TRUE"
"145","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B25-pH7.bam","CM084279_1_1079183.0, CM084265_1_71925176.1, CM084273_1_31864741.1, CM084264_1_75338719.1, CM084272_1_43331300.1, CM084276_1_38072639.1, CM084272_1_36474242.0, CM084268_1_49719639.1, CM084272_1_18189795.0, CM084277_1_30168398.1, CM084265_1_72178250.0, CM084268_1_18512752.1, CM084269_1_1572335.0, CM084271_1_44086160.1, CM084265_1_64196888.0, CM084272_1_25266666.0, CM084278_1_14913766.0, CM084276_1_1500490.0, CM084268_1_42745.1, CM084266_1_57886490.0, CM084268_1_2696122.1, CM084265_1_70977429.0, CM084268_1_28855779.1, CM084274_1_4694190.1, CM084278_1_22667323.1, CM084266_1_66377769.1, CM084270_1_42355495.1, CM084271_1_30532401.0, CM084267_1_48167433.1, CM084277_1_1858867.0, CM084268_1_28845446.0, CM084265_1_71826461.1, CM084278_1_20701460.0, CM084279_1_32673936.1, CM084268_1_49082756.1","35","-0.16","-0.42","0.58","2, 4","3, 4","TRUE"
"146","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084271_1_44190489.1, CM084275_1_524647.1, CM084271_1_43851333.0, CM084269_1_35627080.0, CM084266_1_46766313.0, CM084265_1_58487818.0, CM084277_1_18546601.0, CM084267_1_13261449.0, CM084273_1_42255116.1, CM084275_1_40706319.1, CM084278_1_25832327.0, CM084276_1_20157325.1, CM084278_1_20732810.0, CM084271_1_43868125.0, CM084265_1_72071381.0, CM084274_1_4708733.1, CM084271_1_1054026.1, CM084268_1_50739244.0, CM084266_1_68322194.0, CM084276_1_11709760.1, CM084274_1_4862784.0, CM084267_1_2426144.0, CM084279_1_32673936.1, CM084279_1_32641182.1, CM084271_1_43851333.1, CM084275_1_312851.0, CM084264_1_34300494.1, CM084276_1_38558658.0, CM084265_1_58036330.0, CM084271_1_30532519.0, CM084265_1_68807634.0, CM084272_1_18193991.1, CM084268_1_276378.1, CM084278_1_31960635.1, CM084266_1_64725871.0","35","0.06","-0.1","0.16","1, 4","3, 4","TRUE"
