"","id","dam","sire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs","loci"
"11","adapter_trim.54.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B11.bam","-1.61","2, 3, 5","1, 2, 3","TRUE","CM084275_1_1218645.0, CM084267_1_700054.0, CM084268_1_42010.1, CM084274_1_4863902.1, CM084277_1_30611561.1, CM084273_1_33585263.1, CM084267_1_13261449.1, CM084276_1_38788200.0, CM084265_1_66141834.1, CM084268_1_50693597.1, CM084264_1_70171655.1, CM084269_1_1567498.1, CM084264_1_64269859.1, CM084274_1_4773522.0, CM084269_1_15813150.1, CM084274_1_4723640.1, CM084271_1_44106803.1, CM084272_1_33452045.1, CM084272_1_33452045.0, CM084264_1_75512053.0, CM084272_1_33453681.1, CM084276_1_38489687.1, CM084277_1_1868384.0, CM084271_1_19655878.1, CM084264_1_73927104.1, CM084273_1_31862649.0, CM084264_1_69275359.0, CM084265_1_72368172.1, CM084272_1_43469487.1, CM084274_1_4795058.0, CM084274_1_4696973.1, CM084276_1_38558507.1, CM084274_1_4793087.0, CM084277_1_5803945.1, CM084268_1_282153.0, CM084271_1_342830.0, CM084265_1_70799357.1, CM084264_1_5215232.0, CM084271_1_43868125.0, CM084269_1_1567360.1, CM084276_1_11709771.0, CM084265_1_66146092.1, CM084265_1_68714893.0, CM084275_1_35722063.1, CM084274_1_4726244.0, CM084268_1_28845855.0, CM084276_1_38558590.1, CM084277_1_30168073.1, CM084266_1_68519988.0, CM084265_1_70595157.0"
"12","adapter_trim.F1-J70-pH8.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B15.bam","-1.11","2, 4","4, 5","TRUE","CM084271_1_30532481.1, CM084267_1_5830233.1, CM084271_1_3821131.0, CM084276_1_38117392.1, CM084266_1_62460034.1, CM084266_1_70531191.1, CM084274_1_4863902.1, CM084265_1_64196888.0, CM084266_1_68919270.1, CM084279_1_32640566.1, CM084269_1_15827759.1, CM084269_1_1572991.0, CM084276_1_1856066.0, CM084266_1_70181836.0, CM084268_1_3691150.1, CM084264_1_69870962.1, CM084276_1_12392691.0, CM084264_1_73291504.1, CM084272_1_1891482.1, CM084273_1_31862854.0, CM084274_1_4793445.0, CM084271_1_3819548.1, CM084272_1_11675288.1, CM084267_1_2653032.1, CM084264_1_48147317.0, CM084279_1_1072380.1, CM084265_1_72637027.1, CM084268_1_2720906.0, CM084276_1_38864870.0, CM084279_1_10147315.0, CM084269_1_43524691.1, CM084264_1_70355057.1, CM084266_1_69052083.1, CM084269_1_45238247.1, CM084265_1_64735440.0, CM084269_1_43525214.1, CM084279_1_10151201.0, CM084278_1_23536520.0, CM084265_1_72079002.1, CM084278_1_23555170.1, CM084275_1_66811.0, CM084266_1_68919215.1, CM084267_1_699277.1, CM084264_1_8099096.0, CM084275_1_524594.0, CM084277_1_31027256.1, CM084276_1_2841292.0, CM084274_1_34977132.1, CM084266_1_68883042.1, CM084265_1_70595162.0"
"13","adapter_trim.F1-B9-pH8.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B15.bam","-2.27","2, 4, 5","4, 5","TRUE","CM084279_1_1871842.1, CM084278_1_20695466.0, CM084266_1_66383611.0, CM084270_1_39395913.0, CM084271_1_44066688.0, CM084268_1_24031315.0, CM084272_1_33617991.1, CM084264_1_69287336.0, CM084268_1_1326643.0, CM084279_1_10150672.0, CM084277_1_10417489.0, CM084275_1_29098881.0, CM084268_1_2717677.1, CM084266_1_70706207.0, CM084275_1_39500153.1, CM084270_1_1553326.0, CM084264_1_74035910.1, CM084265_1_19670958.0, CM084278_1_20625578.0, CM084269_1_15820188.1, CM084277_1_1858867.1, CM084271_1_10301908.0, CM084271_1_1052214.1, CM084274_1_21933150.1, CM084264_1_70173624.1, CM084265_1_72990731.1, CM084272_1_18192676.0, CM084264_1_72075479.1, CM084266_1_68659869.1, CM084269_1_43525271.0, CM084278_1_20625578.1, CM084270_1_47077479.0, CM084269_1_43525146.1, CM084266_1_57886490.1, CM084276_1_38558585.0, CM084273_1_31863355.0, CM084269_1_46693817.1, CM084272_1_33597669.0, CM084273_1_31862314.0, CM084268_1_50315.0, CM084264_1_61167131.1, CM084265_1_70974986.0, CM084277_1_30168102.1, CM084275_1_19996655.1, CM084265_1_71794015.1, CM084274_1_4778609.0, CM084265_1_8362532.1, CM084279_1_1073112.0, CM084266_1_69051080.1, CM084278_1_23542073.0"
"14","adapter_trim.F1-J312-pH75.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B15.bam","0.55","2, 4, 5","4, 5","TRUE","CM084264_1_73311139.1, CM084271_1_44090302.0, CM084271_1_4574012.1, CM084278_1_277798.0, CM084267_1_2163730.1, CM084267_1_51033717.1, CM084264_1_6990394.0, CM084273_1_42253133.0, CM084275_1_25393263.1, CM084278_1_25830477.1, CM084264_1_75278300.0, CM084266_1_66383611.1, CM084274_1_4864709.0, CM084267_1_2163720.1, CM084278_1_30230906.0, CM084271_1_44075859.0, CM084275_1_39774860.0, CM084265_1_68072879.1, CM084274_1_4870202.0, CM084279_1_1196450.0, CM084274_1_4795858.0, CM084267_1_2908130.0, CM084264_1_34294472.0, CM084269_1_35627061.1, CM084265_1_72368258.1, CM084272_1_9069880.1, CM084265_1_60313980.1, CM084269_1_43529904.1, CM084273_1_31863671.1, CM084276_1_1856078.0, CM084271_1_44075852.1, CM084267_1_51919009.1, CM084269_1_4625304.0, CM084269_1_47265506.1, CM084267_1_48167385.0, CM084278_1_22654264.0, CM084268_1_276460.0, CM084274_1_4795903.1, CM084266_1_57841523.0, CM084268_1_49721957.1, CM084267_1_832159.0, CM084275_1_36064337.0, CM084276_1_38072621.1, CM084274_1_4808081.1, CM084276_1_38558690.1, CM084264_1_73926179.1, CM084271_1_337313.0, CM084265_1_24901885.0, CM084270_1_15641821.1, CM084267_1_50392661.1"
"15","adapter_trim.F1-J306-pH75.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B15.bam","-1.27","2, 3, 4, 5","4, 5","TRUE","CM084271_1_218855.0, CM084266_1_69806294.0, CM084278_1_31960662.1, CM084279_1_1072380.1, CM084269_1_1567133.1, CM084272_1_18191742.1, CM084265_1_60219092.1, CM084268_1_2706209.0, CM084274_1_4730203.0, CM084272_1_33617974.1, CM084269_1_45310979.1, CM084278_1_23541019.1, CM084271_1_30532477.0, CM084268_1_3703420.1, CM084278_1_32252661.0, CM084264_1_61167194.0, CM084279_1_10149534.1, CM084272_1_18170761.1, CM084265_1_59221309.0, CM084268_1_22932621.0, CM084277_1_1868381.1, CM084265_1_69381551.0, CM084271_1_218835.1, CM084271_1_3821131.1, CM084266_1_69315458.0, CM084273_1_31862179.0, CM084265_1_790976.0, CM084274_1_4869825.0, CM084272_1_33546605.0, CM084277_1_29208393.0, CM084271_1_44090328.0, CM084265_1_71825876.0, CM084275_1_38169332.1, CM084264_1_64874708.1, CM084271_1_19655226.0, CM084276_1_2855799.1, CM084264_1_70456947.0, CM084264_1_34301190.0, CM084271_1_342830.0, CM084276_1_38772810.1, CM084265_1_72368293.1, CM084271_1_344406.1, CM084268_1_50681546.1, CM084269_1_46688879.1, CM084274_1_4695002.1, CM084271_1_43851333.0, CM084274_1_4795460.0, CM084276_1_1856082.1, CM084268_1_28845855.0, CM084266_1_69095441.1"
"16","adapter_trim.F1-J112-pH8.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B15.bam","-1.67","1, 4, 5","4, 5","TRUE","CM084264_1_64874049.1, CM084268_1_2720910.0, CM084274_1_4674060.1, CM084275_1_2509952.1, CM084264_1_70466154.1, CM084267_1_5168546.0, CM084268_1_49735217.0, CM084274_1_4708223.1, CM084270_1_47077551.0, CM084267_1_2652515.1, CM084265_1_46089269.0, CM084273_1_31862642.0, CM084264_1_68688357.1, CM084267_1_51033717.0, CM084266_1_69314162.1, CM084268_1_28845513.0, CM084278_1_20630020.0, CM084272_1_33597692.1, CM084269_1_15827890.1, CM084266_1_58086157.1, CM084274_1_21933138.0, CM084264_1_70175564.1, CM084266_1_65309860.0, CM084278_1_16774023.1, CM084265_1_64736906.1, CM084265_1_1816564.1, CM084268_1_50216526.0, CM084277_1_30631457.1, CM084268_1_298790.0, CM084270_1_26884058.0, CM084265_1_68808156.0, CM084269_1_12905566.0, CM084271_1_1054026.1, CM084264_1_34301201.0, CM084277_1_18545014.0, CM084265_1_785374.1, CM084268_1_1326643.1, CM084264_1_15064138.0, CM084279_1_10157014.1, CM084277_1_18546604.0, CM084267_1_30270830.1, CM084264_1_73312740.0, CM084264_1_64489814.1, CM084265_1_72986756.0, CM084275_1_39780958.1, CM084267_1_51167077.0, CM084275_1_39774878.1, CM084266_1_69051064.1, CM084277_1_30623529.0, CM084267_1_13226543.0"
"17","adapter_trim.F1-J12-pH8.bam","adapter_trim.F0-B4.bam","adapter_trim.F0-B15.bam","-1.49","1","4, 5","FALSE","CM084275_1_312956.0, CM084278_1_30230906.0, CM084275_1_40706380.1, CM084264_1_75512085.1, CM084271_1_10301903.0, CM084278_1_22665064.0, CM084269_1_43523945.1, CM084278_1_20734376.0, CM084268_1_2720940.0, CM084276_1_2855917.1, CM084278_1_22644846.0, CM084265_1_71265314.1, CM084269_1_1567498.1, CM084275_1_524596.1, CM084277_1_30168073.1, CM084277_1_29781980.0, CM084266_1_69141202.0, CM084278_1_8558566.0, CM084265_1_785374.0, CM084273_1_42285391.0, CM084267_1_2233926.0, CM084279_1_649336.0, CM084267_1_3748455.1, CM084266_1_65571765.0, CM084271_1_44091708.0, CM084266_1_57889035.1, CM084274_1_3688102.0, CM084276_1_2841302.1, CM084266_1_71148883.0, CM084272_1_18194019.0, CM084276_1_38558653.0, CM084276_1_38772810.1, CM084274_1_4723640.0, CM084271_1_44190417.1, CM084272_1_2072734.1, CM084279_1_10149596.0, CM084272_1_44059306.1, CM084279_1_32665186.0, CM084265_1_68807634.0, CM084269_1_15828546.0, CM084264_1_69539449.0, CM084270_1_12307511.1, CM084272_1_33515314.1, CM084264_1_15064138.0, CM084275_1_39394564.0, CM084268_1_1508040.0, CM084275_1_39394589.0, CM084265_1_1816585.0, CM084265_1_64584031.0, CM084277_1_6198930.0"
"18","adapter_trim.F1-J307-pH75.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B15.bam","-1.75","3, 5","4, 5","TRUE","CM084266_1_808035.0, CM084272_1_18188802.0, CM084269_1_40336207.0, CM084267_1_48167440.1, CM084275_1_25393422.1, CM084265_1_64736906.1, CM084277_1_29780894.0, CM084273_1_31866838.1, CM084264_1_66439662.1, CM084265_1_785374.0, CM084264_1_70355125.0, CM084268_1_18512752.1, CM084267_1_2652523.0, CM084278_1_22667307.1, CM084266_1_59802412.0, CM084275_1_524614.0, CM084275_1_38995254.0, CM084274_1_4868385.0, CM084276_1_20157075.0, CM084269_1_15812959.0, CM084266_1_57882573.1, CM084264_1_66525874.0, CM084265_1_68019714.0, CM084275_1_312956.1, CM084270_1_10495406.1, CM084279_1_1064676.0, CM084264_1_61167161.0, CM084273_1_31862762.1, CM084276_1_1856643.0, CM084277_1_35287257.0, CM084265_1_71899674.0, CM084266_1_65347060.1, CM084270_1_4920961.1, CM084278_1_20591128.0, CM084264_1_8098032.0, CM084269_1_45310979.0, CM084266_1_69052082.0, CM084266_1_23321829.0, CM084269_1_45423025.0, CM084268_1_28845501.1, CM084271_1_344406.1, CM084275_1_4345708.1, CM084272_1_2073148.0, CM084267_1_2163720.1, CM084265_1_73061238.0, CM084278_1_20701467.1, CM084269_1_42862798.0, CM084268_1_49719767.0, CM084279_1_10159275.1, CM084273_1_31865846.0"
"19","adapter_trim.F1-B21-pH8.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B15.bam","0.03","2, 3, 4, 5","4, 5","TRUE","CM084268_1_275067.1, CM084267_1_2426144.0, CM084266_1_65401967.1, CM084269_1_1567462.0, CM084268_1_22932611.0, CM084269_1_1567491.0, CM084266_1_57886153.1, CM084279_1_1070322.1, CM084272_1_1883699.1, CM084264_1_26773675.0, CM084264_1_69757037.1, CM084270_1_4751817.1, CM084273_1_31862797.0, CM084267_1_6421491.0, CM084265_1_14403558.1, CM084275_1_23104495.1, CM084276_1_38450614.1, CM084276_1_1856888.1, CM084270_1_32126728.0, CM084276_1_37353162.1, CM084264_1_73291570.1, CM084271_1_44086152.1, CM084277_1_5803945.0, CM084274_1_3692385.1, CM084269_1_46693817.1, CM084267_1_51242797.1, CM084265_1_1062071.0, CM084264_1_70175539.1, CM084273_1_7839210.1, CM084277_1_36519423.1, CM084265_1_59221213.0, CM084274_1_4708043.0, CM084274_1_5120654.0, CM084271_1_274096.0, CM084275_1_39394589.0, CM084270_1_972098.0, CM084266_1_70743740.1, CM084264_1_73604686.1, CM084266_1_64725843.1, CM084269_1_36339693.1, CM084274_1_5046215.0, CM084264_1_70173613.1, CM084274_1_5120654.0, CM084265_1_60313980.1, CM084278_1_29698402.1, CM084279_1_32915269.1, CM084274_1_12659113.1, CM084271_1_43868181.0, CM084264_1_69902276.0, CM084276_1_38285682.1"
"20","adapter_trim.3.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B15.bam","-0.48","1, 2, 4","4, 5","TRUE","CM084266_1_71166412.1, CM084275_1_675849.0, CM084267_1_50392692.0, CM084265_1_60215543.0, CM084264_1_26771545.1, CM084269_1_15823954.0, CM084264_1_72054052.1, CM084277_1_31296172.1, CM084272_1_18193991.1, CM084266_1_23321836.1, CM084271_1_39686056.1, CM084277_1_28144351.1, CM084265_1_69381619.1, CM084270_1_10495951.1, CM084264_1_75512070.1, CM084279_1_32644179.1, CM084271_1_3821130.1, CM084264_1_8112731.0, CM084277_1_30168398.0, CM084269_1_35627230.0, CM084276_1_2841302.1, CM084265_1_71925203.0, CM084267_1_9175849.1, CM084269_1_15827787.0, CM084267_1_2081906.0, CM084267_1_52092644.1, CM084264_1_70456947.1, CM084276_1_1852865.1, CM084278_1_22654720.0, CM084268_1_37774069.0, CM084264_1_26771529.1, CM084267_1_52896140.0, CM084278_1_20591212.1, CM084273_1_31862642.0, CM084279_1_10156946.0, CM084274_1_12659015.1, CM084268_1_28855770.1, CM084274_1_4863779.1, CM084268_1_3699581.1, CM084269_1_40337595.0, CM084279_1_16586112.1, CM084267_1_51346515.1, CM084276_1_12399731.1, CM084276_1_12383618.0, CM084264_1_73283219.1, CM084264_1_75512053.1, CM084279_1_31409052.0, CM084272_1_33597658.1, CM084266_1_67736800.0, CM084270_1_9413173.1"
"21","adapter_trim.F1-B8-pH8.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B17.bam","0.25","3, 5","1, 3","TRUE","CM084265_1_70979980.0, CM084266_1_50301553.0, CM084265_1_64585921.1, CM084277_1_29208395.1, CM084267_1_6420853.0, CM084266_1_63466127.0, CM084275_1_39781020.0, CM084272_1_43331300.0, CM084265_1_64832883.0, CM084268_1_49719731.1, CM084264_1_68685021.0, CM084274_1_4708735.1, CM084266_1_62460058.0, CM084264_1_12084114.0, CM084269_1_45280043.0, CM084276_1_20157320.0, CM084276_1_38961028.1, CM084269_1_41819713.1, CM084276_1_38785504.0, CM084273_1_4090291.1, CM084271_1_37244938.0, CM084275_1_1304750.1, CM084274_1_4726638.0, CM084264_1_8112731.1, CM084274_1_4863301.1, CM084268_1_24031324.1, CM084265_1_59221308.1, CM084279_1_1892713.0, CM084273_1_214007.1, CM084267_1_5165677.1, CM084277_1_30611507.1, CM084272_1_33597658.1, CM084264_1_69902275.0, CM084270_1_42348998.1, CM084264_1_74721251.1, CM084267_1_13261500.1, CM084266_1_70400233.0, CM084279_1_10151202.1, CM084268_1_50681546.0, CM084273_1_31862197.0, CM084272_1_33617974.0, CM084272_1_1596807.0, CM084276_1_38096618.0, CM084270_1_47077463.0, CM084274_1_5046195.0, CM084274_1_4869791.1, CM084271_1_26332994.0, CM084264_1_66439628.0, CM084277_1_30626985.0, CM084271_1_43849282.1"
"22","adapter_trim.F1-J16-pH8.bam","adapter_trim.F0-B11.bam","adapter_trim.F0-B17.bam","-2.06","4, 5","1, 3","FALSE","CM084279_1_10150670.1, CM084267_1_699277.1, CM084264_1_6517635.0, CM084271_1_44066688.0, CM084272_1_18191742.0, CM084265_1_70595159.0, CM084271_1_43860497.0, CM084266_1_57886490.0, CM084266_1_23298342.1, CM084267_1_699428.1, CM084269_1_40447978.0, CM084279_1_10151201.0, CM084272_1_1894337.0, CM084276_1_38558604.0, CM084265_1_71265301.0, CM084274_1_4709677.1, CM084267_1_5165711.0, CM084269_1_39737155.1, CM084264_1_34294033.1, CM084277_1_30953045.0, CM084274_1_4788661.1, CM084276_1_38558458.1, CM084278_1_25832327.1, CM084264_1_70466152.0, CM084266_1_65347078.0, CM084274_1_4694263.1, CM084265_1_70597838.1, CM084271_1_26325707.0, CM084269_1_1544433.1, CM084269_1_40447978.1, CM084270_1_4751853.0, CM084276_1_1856643.1, CM084272_1_18170845.0, CM084274_1_4694202.0, CM084277_1_29208305.1, CM084265_1_64527973.1, CM084277_1_18546601.1, CM084266_1_70530691.0, CM084264_1_71189798.1, CM084271_1_43547024.1, CM084274_1_4812118.0, CM084274_1_4730203.1, CM084265_1_70800987.0, CM084265_1_14403401.1, CM084264_1_74191504.1, CM084273_1_31866087.0, CM084277_1_29208395.1, CM084279_1_1070763.0, CM084269_1_43525146.1, CM084269_1_47563826.0"
"23","adapter_trim.F1-B15-pH8.bam","adapter_trim.F0-B4.bam","adapter_trim.F0-B17.bam","-1.19","1","1, 3","TRUE","CM084279_1_1871842.1, CM084278_1_20695466.0, CM084266_1_66383611.0, CM084270_1_39395913.0, CM084271_1_44066688.0, CM084268_1_24031315.0, CM084272_1_33617991.1, CM084264_1_69287336.0, CM084268_1_1326643.0, CM084279_1_10150672.0, CM084277_1_10417489.0, CM084275_1_29098881.0, CM084268_1_2717677.1, CM084266_1_70706207.0, CM084275_1_39500153.1, CM084270_1_1553326.0, CM084264_1_74035910.1, CM084265_1_19670958.0, CM084278_1_20625578.0, CM084269_1_15820188.1, CM084277_1_1858867.1, CM084271_1_10301908.0, CM084271_1_1052214.1, CM084274_1_21933150.1, CM084264_1_70173624.1, CM084265_1_72990731.1, CM084272_1_18192676.0, CM084264_1_72075479.1, CM084266_1_68659869.1, CM084269_1_43525271.0, CM084278_1_20625578.1, CM084270_1_47077479.0, CM084269_1_43525146.1, CM084266_1_57886490.1, CM084276_1_38558585.0, CM084273_1_31863355.0, CM084269_1_46693817.1, CM084272_1_33597669.0, CM084273_1_31862314.0, CM084268_1_50315.0, CM084264_1_61167131.1, CM084265_1_70974986.0, CM084277_1_30168102.1, CM084275_1_19996655.1, CM084265_1_71794015.1, CM084274_1_4778609.0, CM084265_1_8362532.1, CM084279_1_1073112.0, CM084266_1_69051080.1, CM084278_1_23542073.0"
"24","adapter_trim.F1-J308-pH75.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B17.bam","-1.49","2, 4, 5","1, 3","FALSE","CM084266_1_69050667.1, CM084273_1_31863596.0, CM084265_1_68806446.0, CM084273_1_32698908.0, CM084265_1_3130640.1, CM084275_1_120896.1, CM084267_1_9176202.0, CM084279_1_10156951.1, CM084279_1_1073112.0, CM084266_1_69625503.1, CM084269_1_43524393.0, CM084274_1_42855649.0, CM084266_1_63195133.0, CM084271_1_3821125.1, CM084273_1_42294202.0, CM084269_1_35627068.0, CM084278_1_5144637.1, CM084265_1_64586071.0, CM084265_1_68868190.0, CM084276_1_4238165.0, CM084275_1_39776646.1, CM084268_1_28855779.1, CM084265_1_72368204.0, CM084265_1_71828881.1, CM084264_1_34293018.0, CM084267_1_52092644.0, CM084278_1_23542095.1, CM084264_1_26771529.1, CM084264_1_70456944.0, CM084267_1_13229666.0, CM084267_1_52593775.0, CM084268_1_24031324.1, CM084270_1_8242309.0, CM084275_1_23095308.1, CM084274_1_4863048.1, CM084265_1_69913707.1, CM084264_1_74989681.1, CM084272_1_33452069.1, CM084265_1_3130640.0, CM084274_1_34977123.0, CM084269_1_42862779.0, CM084275_1_4345708.1, CM084266_1_68919260.1, CM084266_1_23295918.1, CM084264_1_73927104.1, CM084274_1_4863996.0, CM084264_1_71189810.0, CM084266_1_58086170.0, CM084275_1_35717367.0, CM084271_1_3814146.0"
"25","adapter_trim.F1-B3-pH8.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B17.bam","0.07","2, 3, 4, 5","1, 3","TRUE","CM084269_1_12903174.1, CM084265_1_68806446.0, CM084264_1_74191574.0, CM084272_1_18553681.0, CM084276_1_37353154.1, CM084275_1_400320.0, CM084272_1_33603798.1, CM084269_1_1563962.0, CM084266_1_68642404.0, CM084274_1_4694190.1, CM084269_1_39736991.0, CM084278_1_22654601.1, CM084265_1_46089462.0, CM084264_1_73311149.1, CM084264_1_73283219.1, CM084265_1_790962.0, CM084276_1_4238124.1, CM084268_1_18519471.0, CM084274_1_4694202.0, CM084268_1_28858766.0, CM084265_1_71826461.0, CM084276_1_20157075.0, CM084276_1_59031.1, CM084271_1_7137729.1, CM084265_1_71831292.1, CM084276_1_1510330.1, CM084276_1_31737936.1, CM084268_1_24031408.0, CM084264_1_70456947.1, CM084266_1_69085566.0, CM084274_1_4868385.0, CM084275_1_39491725.0, CM084278_1_8558506.0, CM084277_1_10628755.0, CM084264_1_72054052.0, CM084266_1_23321806.1, CM084272_1_33578227.0, CM084275_1_25393709.0, CM084275_1_35719388.1, CM084276_1_38785504.1, CM084265_1_65204740.0, CM084266_1_70195701.1, CM084264_1_34293009.1, CM084270_1_47077595.1, CM084278_1_20858390.0, CM084268_1_46448.1, CM084265_1_1816578.0, CM084275_1_39776469.1, CM084271_1_26324168.1, CM084269_1_45310996.1"
"26","adapter_trim.154.bam","adapter_trim.F0-B1.bam","adapter_trim.F0-B17.bam","-1.36","1, 2","1, 3","TRUE","CM084264_1_5215232.1, CM084277_1_5803906.1, CM084264_1_70471578.1, CM084275_1_120888.0, CM084271_1_44086139.1, CM084271_1_344406.1, CM084266_1_69315469.1, CM084268_1_24031408.1, CM084275_1_35722638.1, CM084266_1_68519869.1, CM084270_1_9413173.1, CM084265_1_14403558.1, CM084265_1_64735174.0, CM084264_1_70174612.1, CM084277_1_30168398.0, CM084275_1_39781020.0, CM084268_1_9292527.0, CM084274_1_4704387.1, CM084267_1_51033717.0, CM084264_1_71721959.0, CM084264_1_73291570.0, CM084276_1_1847190.1, CM084265_1_64196888.1, CM084272_1_1894332.0, CM084276_1_1510348.0, CM084265_1_46089269.1, CM084268_1_50693597.1, CM084275_1_40706385.1, CM084265_1_72992174.0, CM084264_1_26773650.1, CM084278_1_16773822.1, CM084276_1_38772791.0, CM084267_1_6420851.0, CM084274_1_4695205.1, CM084264_1_64874708.0, CM084268_1_3695238.1, CM084265_1_66146092.1, CM084274_1_4862014.0, CM084270_1_42355495.1, CM084273_1_31862646.1, CM084269_1_47716263.1, CM084278_1_23536520.0, CM084268_1_50323442.1, CM084278_1_8558506.0, CM084272_1_33617991.1, CM084264_1_70355068.1, CM084275_1_29098881.1, CM084269_1_43525214.1, CM084265_1_58036225.1, CM084264_1_70210132.1"
"27","adapter_trim.F1-J205-pH75.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B17.bam","0.19","1, 2, 4","1, 3","TRUE","CM084276_1_38539342.0, CM084265_1_72091635.1, CM084268_1_42008.1, CM084276_1_38558603.0, CM084276_1_1856654.1, CM084272_1_18194306.0, CM084279_1_32666409.0, CM084268_1_82411.1, CM084267_1_6421241.0, CM084275_1_319193.0, CM084279_1_1073112.1, CM084268_1_50200545.0, CM084274_1_4727318.0, CM084270_1_32126731.0, CM084265_1_66141850.0, CM084274_1_4863902.0, CM084274_1_4796079.0, CM084265_1_68798225.1, CM084268_1_50224896.0, CM084268_1_49719731.0, CM084265_1_72986696.0, CM084271_1_379032.1, CM084278_1_22665064.1, CM084264_1_6956767.0, CM084274_1_3692385.0, CM084264_1_69712159.0, CM084270_1_42348999.0, CM084276_1_38787722.0, CM084270_1_19464627.1, CM084274_1_4788638.1, CM084264_1_70188213.0, CM084274_1_4694551.0, CM084271_1_44083010.0, CM084271_1_3814120.0, CM084279_1_32640566.1, CM084271_1_44190489.1, CM084264_1_64269877.1, CM084266_1_68661769.0, CM084265_1_72992174.1, CM084270_1_46589385.0, CM084279_1_32673936.1, CM084264_1_6956700.1, CM084264_1_74191574.0, CM084267_1_6421241.1, CM084274_1_4798805.0, CM084271_1_3816215.1, CM084266_1_57885009.1, CM084265_1_71265314.1, CM084278_1_31960662.1, CM084264_1_73604722.0"
"28","adapter_trim.F1-B10-pH8.bam","adapter_trim.F0-B27.bam","adapter_trim.F0-B18.bam","0.09","3","4, 5","FALSE","CM084271_1_30532481.1, CM084267_1_5830233.1, CM084271_1_3821131.0, CM084276_1_38117392.1, CM084266_1_62460034.1, CM084266_1_70531191.1, CM084274_1_4863902.1, CM084265_1_64196888.0, CM084266_1_68919270.1, CM084279_1_32640566.1, CM084269_1_15827759.1, CM084269_1_1572991.0, CM084276_1_1856066.0, CM084266_1_70181836.0, CM084268_1_3691150.1, CM084264_1_69870962.1, CM084276_1_12392691.0, CM084264_1_73291504.1, CM084272_1_1891482.1, CM084273_1_31862854.0, CM084274_1_4793445.0, CM084271_1_3819548.1, CM084272_1_11675288.1, CM084267_1_2653032.1, CM084264_1_48147317.0, CM084279_1_1072380.1, CM084265_1_72637027.1, CM084268_1_2720906.0, CM084276_1_38864870.0, CM084279_1_10147315.0, CM084269_1_43524691.1, CM084264_1_70355057.1, CM084266_1_69052083.1, CM084269_1_45238247.1, CM084265_1_64735440.0, CM084269_1_43525214.1, CM084279_1_10151201.0, CM084278_1_23536520.0, CM084265_1_72079002.1, CM084278_1_23555170.1, CM084275_1_66811.0, CM084266_1_68919215.1, CM084267_1_699277.1, CM084264_1_8099096.0, CM084275_1_524594.0, CM084277_1_31027256.1, CM084276_1_2841292.0, CM084274_1_34977132.1, CM084266_1_68883042.1, CM084265_1_70595162.0"
"29","adapter_trim.F1-J212-pH75.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B18.bam","-2.31","1, 3","4, 5","FALSE","CM084275_1_120888.0, CM084271_1_7137729.1, CM084277_1_4875899.0, CM084271_1_43860460.0, CM084279_1_32915293.0, CM084274_1_5120654.1, CM084271_1_43817223.1, CM084274_1_4778592.1, CM084279_1_10147315.1, CM084271_1_37237146.1, CM084273_1_32683002.1, CM084272_1_33572878.1, CM084274_1_4734039.0, CM084265_1_64196870.0, CM084265_1_71827765.0, CM084276_1_38787722.1, CM084275_1_35722638.1, CM084275_1_25395462.0, CM084265_1_71792056.1, CM084267_1_13261449.0, CM084279_1_992716.1, CM084265_1_70595162.0, CM084271_1_256611.1, CM084267_1_13261464.1, CM084275_1_23095265.1, CM084278_1_22667297.0, CM084266_1_66483893.0, CM084279_1_649336.1, CM084276_1_2841292.1, CM084265_1_72368204.0, CM084272_1_1596807.0, CM084275_1_25400810.0, CM084279_1_1512885.0, CM084266_1_71317540.0, CM084264_1_70210132.1, CM084267_1_51033717.1, CM084271_1_43817237.1, CM084271_1_44069759.1, CM084266_1_64723799.1, CM084268_1_50323846.1, CM084276_1_37916914.0, CM084276_1_61679.1, CM084266_1_71166435.0, CM084275_1_35722638.1, CM084266_1_58087784.1, CM084267_1_8118540.0, CM084269_1_1577700.0, CM084278_1_20625578.1, CM084276_1_1856654.1, CM084279_1_1060874.1"
